"","x"
"M280",38.3459456642622
"M931",37.5386983602148
"M6600",84.1797915967578
"M14934",361.956915704156
"M8302",98.191764906806
"M26958",69.0111009461129
"M27982",117.389544488088
"M12165",93.1630817458625
"M24327",35.1457149276362
"M932",55.9124729724944
"M26367",62.0448850843244
"M12166",224.274024655684
"M1689",30.5987177282146
"M12832",44.9038805390291
"M933",36.2263502037402
"M11093",39.4475694830861
"M11947",44.8812267966505
"M5839",82.6709533823409
"M3710",67.5003721197013
"M7789",75.3547724478198
"M11320",101.122722966008
"M18653",83.2175306081846
"M7239",52.6556122445044
"M30954",161.475366534398
"M3711",84.7433134661435
"M934",50.428645726666
"M4761",37.9299362259504
"M2161",32.9527222685387
"M281",47.1512402599923
"M4762",92.0262108675544
"M935",90.9893296279077
"M7352",74.6299793751554
"M16473",93.5870595843552
"M21805",53.0859834253453
"M31906",152.99758205227
"M4763",100.047736232707
"M11205",118.98921009333
"M282",110.942020813991
"M283",96.3487583613707
"M284",72.3345558742536
"M8303",111.435129264683
"M18374",160.204078446347
"M6723",62.3148877107579
"M10745",86.3615185697006
"M285",44.0308056743789
"M14005",22.7461397697581
"M5225",47.9536531350282
"M286",62.375790211256
"M287",65.1718966496222
"M936",43.4274921803581
"M22339",113.188107350064
"M937",81.980784945305
"M97",64.6876496631282
"M288",41.3537524049875
"M11948",42.8250049754408
"M249",103.245962086813
"M4764",113.814046974973
"M250",86.8102171872312
"M4765",172.812812845946
"M18375",188.382196912031
"M26255",29.9965518716576
"M32638",165.512774467372
"M8304",57.8089145043114
"M9634",112.751472206076
"M11399",55.9254880104236
"M2618",81.8086520174072
"M31059",96.5181727751997
"M12469",41.5210194914662
"M289",52.3640375533167
"M8769",55.417753744221
"M290",122.940311524013
"M5840",68.2423414343933
"M33435",76.161687028473
"M4506",31.5427772887929
"M5566",79.4628224133301
"M7240",77.4344280112094
"M6724",95.0175632830216
"M6725",27.0677151485351
"M10854",239.58854947467
"M18376",60.0662799658535
"M24328",146.512557805316
"M987",40.2243434094557
"M4766",93.324608043076
"M18654",80.9795474846884
"M10410",56.0269284420364
"M16712",97.5863696308641
"M2",42.5625830609958
"M6726",42.0418109770614
"M8092",56.8252773840486
"M40671",62.5632735618133
"M15290",258.029957856725
"M5841",102.340331500079
"M2162",62.5495385965962
"M938",39.201942912459
"M8434",67.5285147567416
"M12470",60.344074642031
"M27983",109.201664002288
"M27412",146.19770486858
"M3086",43.9669629867058
"M12249",65.7197686650833
"M15547",40.7267042566015
"M5567",47.1927824647767
"M5842",68.3328763467425
"M6727",112.314437449859
"M939",64.3919956947802
"M4227",82.6699049611578
"M18655",89.4421648938556
"M41462",194.284827706376
"M18135",77.5108885981168
"M25326",54.0897022585292
"M2619",108.590071980353
"M2307",61.3737625106337
"M19666",87.4563002319828
"M16713",87.8258664480434
"M26960",55.5125354807546
"M20999",96.3479811902112
"M940",84.6846641450243
"M12471",64.0477004542527
"M23030",85.6199408241448
"M5568",46.6074080581065
"M16080",28.7001481148107
"M9418",43.0825853156235
"M12370",34.7795468217764
"M941",37.0312964252885
"M3649",77.2533976762647
"M26829",69.3708888967748
"M6409",53.0432418175276
"M6728",55.9943833899763
"M5843",151.045073941558
"M6963",56.793928083257
"M16823",43.9098364265186
"M36359",153.47474097598
"M18377",67.1417503389125
"M28823",88.7141464424683
"M1618",52.8077624207615
"M9822",77.5243229278459
"M12167",64.7731081109943
"M6601",81.851101645903
"M4507",26.2614683072424
"M41789",236.467381500468
"M9635",88.2398859445694
"M14935",63.9553157907702
"M14338",59.7325047719705
"M9737",42.1170716620403
"M5757",45.2278491864419
"M2840",45.5298065321238
"M42759",253.121657971416
"M5471",35.4646747254324
"M7041",57.8927746089933
"M34197",111.985001867
"M6410",47.5315417626638
"M8186",138.014343503168
"M16714",56.3829238731958
"M32009",65.8298568236725
"M32975",245.828540609357
"M291",57.5825346104299
"M12371",46.7457981196709
"M4228",95.4306562207985
"M6108",51.2563871189864
"M1619",72.0595464322722
"M5569",57.17981105653
"M7790",38.1863791978441
"M35102",136.053609964718
"M23145",59.5615862211393
"M24932",39.0345845894579
"M7563",143.507852343594
"M17478",39.4455341402969
"M6411",71.9391856787142
"M6501",58.0125859022918
"M27854",43.5892821535897
"M34198",43.7508676390287
"M20728",95.1533687146661
"M21806",84.8140205074644
"M28713",127.77481336534
"M28999",89.4236567477835
"M11949",67.5080576596646
"M21646",79.398025029327
"M1093",39.8333255763484
"M23146",51.3908305459459
"M18911",63.9599461824764
"M4767",30.8989527437416
"M20844",46.3720110024804
"M7989",42.2597798939229
"M12168",50.2333220178446
"M12472",48.5843055744557
"M2525",84.9956634173645
"M11522",62.5303388645359
"M22340",68.8272177433667
"M27984",76.6497110300601
"M9103",28.7858872134595
"M21807",42.6220692344771
"M25865",84.9675396791658
"M4395",40.9572897042242
"M18035",56.0958370338437
"M31907",165.085052594284
"M18656",49.41722319424
"M3789",22.2461310422831
"M13759",129.560361882416
"M15548",31.5834800426782
"M17761",153.971243542052
"M11206",54.4654405386063
"M13760",46.6055262696956
"M4508",43.0790757603383
"M13391",52.7407059585456
"M1620",110.784389945249
"M6502",101.605561330113
"M3974",66.4705014356787
"M9419",58.1016994472705
"M13873",57.459928987813
"M16474",84.5143411501727
"M9324",44.6679449795111
"M17326",54.1649568217062
"M18036",64.9913608355215
"M12473",24.8430957996035
"M29528",45.2081067435244
"M9325",51.9204067349904
"M20068",41.1574056770065
"M20069",77.1066413299217
"M36808",146.543562904686
"M35698",67.353585694488
"M1443",217.279624612723
"M7990",64.9858453608517
"M17479",48.7877108269732
"M26961",43.662508473586
"M4509",69.1327956456776
"M6316",68.5448929003488
"M20217",52.9199932268681
"M1621",62.4515419325054
"M24933",90.6908063227218
"M11207",82.0615234609041
"M20218",96.2937757597239
"M16824",86.1523955643571
"M14703",87.9849201468615
"M15414",91.6026960312097
"M19667",66.3517428165182
"M34912",184.693791643753
"M5570",57.7586706114984
"M16475",98.8524989855208
"M20339",62.9092534208552
"M12474",87.0385802060598
"M14704",100.376457489317
"M28714",69.4364480482151
"M5226",72.1726361000698
"M12475",57.9781443854119
"M16333",92.7407354555196
"M12476",48.7094210727977
"M20219",64.9180200716475
"M2526",68.1031363519106
"M4396",49.0857000860295
"M14705",49.1301279286276
"M38162",187.959803439116
"M1622",50.5961956740279
"M6602",121.244445090685
"M31541",98.9645660738304
"M10652",55.7419644008034
"M14569",49.7350771257686
"M19668",94.6176511871432
"M5472",138.856399962686
"M15830",31.5126663679269
"M12582",38.8100076244471
"M18657",78.3709141047139
"M22663",60.7759204164914
"M27413",71.3263830137569
"M4397",56.3732542908875
"M9104",55.2230558432116
"M11950",50.5636470364365
"M631",82.011933255922
"M10746",96.9466757827464
"M13392",90.5816619890646
"M18136",56.4022574043638
"M3411",47.0727949094489
"M12058",73.8148120630551
"M205",53.7536819538187
"M10747",55.508954166228
"M17620",65.1971453408859
"M29107",125.109208011946
"M43017",276.484921151529
"M13393",173.67902573597
"M13761",62.9049166174806
"M8093",69.9953142133901
"M17621",44.3196923799763
"M3412",64.6994235414078
"M5473",42.3086004675634
"M37023",70.3758453685144
"M18137",67.3636759049508
"M18912",63.9573531589328
"M20070",41.362807980811
"M9105",55.4766130551874
"M9420",31.3357850713253
"M10411",42.7040010365801
"M23835",90.7421254668174
"M5474",64.0189293306513
"M21373",140.993510004859
"M30568",133.03046502591
"M36474",173.013068654762
"M39450",101.206878543424
"M3712",46.0077776310553
"M14235",35.7030454894405
"M9421",38.4126069917837
"M2308",60.5438099326736
"M8094",40.6260398104101
"M2309",47.9314713228348
"M7886",58.5725810359231
"M3650",71.9990604765475
"M9422",72.374539706978
"M3790",63.8455327320716
"M15415",42.8758738509537
"M2310",24.778668713157
"M3561",83.7782820983983
"M3791",63.4793884624961
"M19329",48.2152099849101
"M6412",79.7914104587302
"M9106",55.528667389546
"M4398",63.3095670538148
"M18138",72.6855370765882
"M22449",69.2895871844093
"M7887",48.5795184894156
"M21374",35.0146740912625
"M3413",92.4927226015262
"M8910",54.046372089289
"M2527",44.8670449951416
"M3975",54.9436226518477
"M9423",22.3786695883237
"M10412",73.8687040188239
"M24082",96.4940862144623
"M2311",49.7829245852187
"M2528",55.0569679251585
"M20071",77.0455214094412
"M40672",180.906815232439
"M4568",36.4610159341855
"M3",40.1808751566746
"M4333",53.0904292046035
"M10748",58.991907870012
"M18528",69.049526662485
"M10749",81.9025508819282
"M24083",53.0405545767146
"M4",66.4657627321365
"M9326",77.8483431535153
"M36707",101.101306813969
"M3227",38.5016714524162
"M4149",42.8671245129118
"M12059",38.9384548868839
"M2529",37.0052128350559
"M446",75.1140380396157
"M2530",89.6224357669712
"M4399",46.7382720611396
"M25975",45.4422581782324
"M4400",35.1622551750849
"M9107",28.1959763952316
"M8676",66.5224544988937
"M6503",130.992449236737
"M5",57.5893914769958
"M16334",83.9339289975988
"M632",45.7971580854105
"M9327",112.995302972637
"M18378",83.5242318759176
"M22579",86.3546035661106
"M4067",45.982828707794
"M16476",103.736488575477
"M20072",51.809506581676
"M20575",80.5398388171781
"M6825",146.753066253573
"M20073",46.943081839957
"M4401",90.0792408774512
"M28715",120.139662418755
"M33581",77.6046439884012
"M16586",70.5812876720025
"M1623",61.8601479416543
"M7888",65.6839997026936
"M4402",89.1443510333385
"M207",51.6037256477072
"M4150",33.8084987183938
"M20074",87.4053529876236
"M3414",99.7230826362261
"M13394",34.582734069941
"M6603",64.082294858658
"M11611",39.1777811470449
"M4953",36.044019747228
"M11828",58.115423684304
"M3415",65.8519456789534
"M4403",69.2655079909395
"M3228",41.4083600072368
"M2312",46.7413975814351
"M3416",36.8690213799279
"M9328",40.4409552313502
"M13395",45.2467032378958
"M3417",49.126613789977
"M4404",51.6626784316264
"M6604",114.000518704179
"M23948",73.5191870584961
"M4405",37.6588185067923
"M2531",58.2701555898439
"M3418",43.0633107839925
"M3419",72.4357444426844
"M5475",85.9408752929064
"M18037",63.3663776145495
"M29273",55.7054665962278
"M208",60.8974695935201
"M6504",43.5089333288471
"M14706",84.4748833548185
"M29274",64.2312312185284
"M5571",55.3433407595395
"M9108",73.6337314338047
"M4151",85.3704322636467
"M4406",39.3983179535554
"M18139",58.9636907623097
"M9109",54.9014147617176
"M6",58.5063149449759
"M7",54.9256863099376
"M10750",114.522633552284
"M14813",84.4692060128527
"M6605",48.348502434249
"M10413",57.4445189180296
"M3420",69.6713932121697
"M5476",88.4029781084568
"M20075",93.4496916470236
"M5477",74.646523241988
"M5478",103.041093136637
"M6606",124.599516152033
"M13396",41.7635040951835
"M22792",54.793812106676
"M41091",124.735585869893
"M6607",121.967671071162
"M3421",78.9932048284039
"M20220",89.6721223224136
"M6505",42.2417625416559
"M447",73.8769824533895
"M4407",39.2823392541067
"M7791",68.7744986278778
"M9110",32.7396531326546
"M15831",55.0266442227536
"M18529",55.9462548677638
"M20576",221.514825841922
"M27414",47.2057099473482
"M3651",75.4294953621376
"M6608",93.8864355428853
"M13180",44.963497932192
"M18379",83.5095517645683
"M22664",58.1979856147572
"M6609",99.8822132674448
"M24934",57.5004673456455
"M5479",106.368554049781
"M12583",74.8274887042843
"M27733",53.2892032726847
"M13181",40.9839275447327
"M14707",46.4745536796243
"M17480",53.8306232925699
"M20076",38.3002151592381
"M24084",71.4594056004181
"M4408",28.1794094429685
"M10653",44.8404535231768
"M448",56.6972066395643
"M5480",106.159758277752
"M6610",75.5077871963617
"M25191",65.438159646732
"M6611",67.2505771540959
"M7660",59.5716433134911
"M3422",70.5811276331371
"M12477",52.2096431383747
"M13397",40.5534814844912
"M33970",53.0133016460978
"M12372",64.5974839401562
"M20577",48.1339135299736
"M33436",85.83947271705
"M8",73.2500781546877
"M11400",49.8331652942987
"M5481",70.6943271941798
"M11094",63.7641592865849
"M3423",65.2907463933905
"M12834",46.7162424259226
"M5482",90.1670339745454
"M6612",88.4193416570357
"M12683",62.6761749537713
"M18808",57.6047140184551
"M35316",102.865829396795
"M4409",70.5478672554492
"M7792",74.2693019665268
"M19041",75.0449277755618
"M20578",180.767164099465
"M4152",50.4493253444471
"M7793",55.9668610647148
"M6506",61.184462433217
"M27098",76.0569124176256
"M2313",34.0398966369337
"M25976",97.5324743295451
"M17327",69.086639498581
"M3229",52.8384410769031
"M3792",44.9193008246393
"M11738",119.252741793676
"M17871",52.2405710107226
"M33218",134.030168210865
"M9",27.5642119001579
"M3793",59.537745558534
"M4569",43.2961593433401
"M18809",71.2114502090414
"M10",66.1571208048593
"M7794",34.5475296842663
"M13398",75.7811192795928
"M17872",148.720873398867
"M11612",38.0776624002963
"M11",68.9516991951369
"M2532",58.3673835637295
"M12",73.6624840026728
"M16335",183.849165271737
"M21099",92.4193395536416
"M29275",52.203145131996
"M1624",74.7797238852131
"M14339",90.8802979169521
"M22665",68.0336472341048
"M6317",59.5632603780443
"M11951",25.4040210810663
"M17873",158.410080981716
"M24935",64.7582632171187
"M28825",88.3797031737964
"M11952",117.932555169292
"M633",106.496402963627
"M5296",92.0526557071413
"M11321",106.235260860453
"M12951",42.8249753538227
"M13399",41.201769699421
"M3363",77.2928631876907
"M14473",85.8484146922671
"M16336",95.534301570351
"M4068",64.8364049222071
"M27099",70.1134050427295
"M16587",67.3886522491864
"M6216",57.4285828886514
"M14570",20.0344941381978
"M22666",77.5073961673709
"M7795",66.1897319651136
"M17328",88.2168547216447
"M25455",28.1086614704282
"M6826",100.34481667289
"M28458",140.741433052289
"M30351",76.6173132493681
"M7796",51.2875192822036
"M28826",125.814676890101
"M19042",62.652805310028
"M3562",52.0985454365978
"M4153",30.1299323058619
"M9424",47.8616244609649
"M15832",68.6803326154637
"M4410",61.5471853866258
"M18270",62.3551289262978
"M7889",50.201875747458
"M7353",99.4596297332129
"M12060",81.8527871223554
"M13082",26.791448606943
"M16825",42.4283124619849
"M18140",48.9501799860707
"M29277",66.2496030888183
"M6507",59.173903319239
"M9935",86.7122322725002
"M11613",118.760273307617
"M9425",71.0964917617655
"M7442",84.6584054679914
"M30569",47.6324711426501
"M4872",109.937710755512
"M17762",64.8982612119869
"M15416",61.7041953860369
"M5297",57.0602038162369
"M15990",83.1177851016969
"M26962",43.1428829255768
"M7443",46.2240258091016
"M12952",74.0457343324689
"M14571",52.966981743726
"M22667",86.7010843369228
"M27548",42.2503766482261
"M11322",108.127953546266
"M16588",64.0279516851145
"M23836",83.0066650127376
"M31443",76.514783068032
"M35806",258.720738677605
"M4510",48.3572442476086
"M9936",53.7147541181316
"M8677",62.7170715091027
"M10414",59.1534235334853
"M6217",83.9760370191304
"M5298",81.3805694039221
"M17329",46.5597491763122
"M20077",58.2313213728965
"M5299",80.7825019005634
"M11614",71.6595952401153
"M21100",61.6634271368051
"M27855",84.4536176094
"M12953",71.9545431467087
"M32392",160.213345229064
"M24675",44.2089895493516
"M20466",43.803696064788
"M11401",43.7259970438119
"M8435",87.7551588158988
"M14474",83.0840986139782
"M19157",31.8893703284023
"M10415",74.7677855827065
"M12684",201.145320960976
"M15048",283.481398756835
"M5300",36.0567849218309
"M5572",48.3553288548147
"M10751",72.7211096272364
"M5301",82.9680182927128
"M5302",76.3482579183587
"M10416",57.5189050269036
"M11323",66.7789789537562
"M9004",31.4882894818791
"M12954",56.8452780986412
"M21808",70.5503776825427
"M3230",46.477325674114
"M5303",74.3250770031819
"M5304",75.5483645800844
"M2471",68.5051489063857
"M19158",86.2526161946459
"M3794",72.3946660037546
"M5305",61.6772758972831
"M5306",68.8513226095695
"M33717",81.9494239655242
"M10275",123.199305383697
"M15991",45.7585064837824
"M14708",75.3946894859845
"M19669",32.6485281426187
"M14572",31.2368947417418
"M17481",61.3806520435975
"M12955",60.2084410195719
"M20078",63.1859516150548
"M23837",112.241756889254
"M4511",59.1540405447118
"M9111",48.7776234597927
"M5307",66.8307051417367
"M29642",80.6304023396146
"M3158",42.112549291496
"M5308",97.4965992848615
"M14006",73.4815788260654
"M17330",97.1830130379661
"M12061",68.9468933602731
"M5309",68.0537646435298
"M19478",58.017385556759
"M4954",56.1259761373174
"M5310",79.5731863936133
"M19479",100.587082456006
"M24676",60.6945639516426
"M9005",43.9442165301547
"M21375",60.4620207340352
"M22892",92.3018506884032
"M16589",97.214404687843
"M16826",34.4181819640094
"M24677",50.0161958180864
"M17763",96.2175267693651
"M21101",32.3020658251498
"M5929",25.3302377117073
"M10417",75.4293415243919
"M19159",52.5800583020288
"M43018",124.593398947717
"M3159",145.754078309368
"M10276",59.2076573381666
"M5311",63.7781227323517
"M5930",70.9017543794352
"M17764",87.6991860982984
"M5312",76.1057620465087
"M21245",44.7709330623069
"M23452",37.394399023422
"M5573",109.442283175709
"M10050",25.2373294657226
"M17622",60.2678520394808
"M22580",67.8964977229042
"M5313",75.4481354935
"M9006",57.4586222393277
"M29377",57.7429962469872
"M5314",65.1018752363578
"M21102",44.6589585756861
"M27549",378.879272948149
"M7354",46.4498819117701
"M13628",87.3893373213264
"M28310",38.2039837822741
"M5315",61.8756682417447
"M17874",53.9471046611141
"M18038",64.4883981911112
"M22450",72.3882351377699
"M23453",57.3036706693232
"M1369",62.6812348744839
"M11739",48.4537202564936
"M16337",172.983457507647
"M23454",24.2285098757361
"M6218",97.7757711804709
"M6219",65.7028887074363
"M15992",53.2898080597996
"M19670",48.208056236136
"M26830",54.3114764124892
"M11615",43.058224517629
"M3160",53.9400998716217
"M6318",75.439797051002
"M14007",64.0846107349458
"M40295",170.11520736757
"M4873",53.1815928213109
"M38364",111.62779627405
"M40673",218.191165595209
"M10418",80.5253991788218
"M14475",106.350570869284
"M14476",67.4476364128605
"M10419",33.0684492868988
"M5316",91.3882615472181
"M31778",56.2926410136251
"M22341",70.4595573523422
"M28716",85.1326070085453
"M5317",65.8870823253951
"M397",68.5546411595262
"M5318",126.294522179555
"M5319",69.0453103782393
"M11208",32.5914609548762
"M2208",50.5882425086916
"M7661",50.7468915081446
"M12373",43.4011843782326
"M20845",102.79099037962
"M13521",88.2084102581584
"M14008",67.8145853313499
"M16081",91.0897520972351
"M5320",78.1673616890822
"M15549",91.8743404518144
"M29278",113.68471174118
"M2209",42.9416066950027
"M15993",36.0414632738795
"M25977",111.604527256527
"M36809",65.0123022680628
"M9007",72.0220253463509
"M16082",45.3506755229514
"M26691",71.944001303314
"M2938",37.4756767458574
"M20467",102.528626943868
"M24329",69.77856076583
"M30955",45.309220192387
"M9636",53.321767277222
"M17482",67.9209653433757
"M25978",64.8292249176529
"M31218",172.60698080126
"M10277",32.6050027157726
"M15833",105.562854005764
"M39451",154.90834728715
"M10420",38.350797550563
"M15291",78.80373214048
"M19955",72.0689753016127
"M5321",57.3830591681021
"M32010",67.8181195331451
"M5129",53.925797606618
"M398",92.6993234969973
"M567",57.7817139298648
"M24085",84.327465283202
"M2210",40.9948967660903
"M8770",40.9167851223812
"M17483",67.9095161473373
"M399",59.0853998286145
"M9637",38.4675176496841
"M11616",147.543711611778
"M20729",75.1890199505677
"M8678",72.0476599932303
"M400",71.3122263181304
"M401",85.004656365428
"M11617",94.2725051427052
"M11953",57.8416839302527
"M26459",101.201776951036
"M6413",53.0781550452642
"M11618",64.9344256502688
"M11619",174.509105004371
"M23949",76.9639739413886
"M31908",60.826101767053
"M2163",28.3316424852346
"M5322",86.6600250703766
"M5323",77.2611751716099
"M9823",59.3884698671396
"M11740",62.0976491154777
"M3795",37.7777660771445
"M7444",32.2620311893388
"M8305",62.4826196952552
"M24678",58.6174908118866
"M10278",190.547352311197
"M11620",116.117329647783
"M568",42.7957167097164
"M3796",35.5110813866758
"M6109",67.3724687440023
"M9426",31.222601873342
"M31909",63.9521127875008
"M9008",66.3259800990894
"M1170",65.3299117922804
"M7355",48.3987576847172
"M14573",74.0333413119342
"M41092",252.727602400469
"M402",61.861638799574
"M10279",69.9345870366083
"M1372",84.2380962531757
"M4334",36.482492569427
"M39806",121.392083526443
"M403",57.9758279042507
"M3231",73.7320100251799
"M5324",101.599157631117
"M4069",102.543846622496
"M10963",29.4221933579798
"M7797",54.8574787803612
"M1373",69.1657094143921
"M21647",60.2596411795501
"M27550",42.3954497207219
"M14477",112.843603998409
"M32011",122.037469748796
"M404",55.4893410247824
"M2211",51.8025918988394
"M3161",75.868520490013
"M4154",73.1767552698536
"M1171",78.7855842166246
"M28081",50.3701813307908
"M40089",136.8936695534
"M1374",59.2211492690446
"M1375",53.9015988391211
"M2212",25.8309006928596
"M12956",53.2689045923038
"M17484",75.4241495526659
"M3162",54.3533669967453
"M9112",48.1310539869718
"M5325",80.7529482311599
"M18141",41.5343843455355
"M1172",59.3790930258033
"M18380",57.184276751159
"M21000",83.7099259139802
"M32137",71.3156203387551
"M2213",78.7650783955667
"M7662",65.1507513797658
"M21809",81.4522780397765
"M8187",46.1967970135945
"M16338",66.8936838218037
"M16339",43.6945998880559
"M22668",36.5272194199316
"M20579",61.8764796770004
"M23294",85.4650966536526
"M2214",61.6563132750393
"M18913",97.788326374257
"M19480",43.8889870428622
"M30023",136.943303667502
"M10421",81.7640793680924
"M405",82.2770600021151
"M17623",52.0732166855933
"M18810",101.149716714031
"M28717",126.775046628713
"M3163",82.1762399653319
"M406",56.0858929118429
"M1173",66.0159192130889
"M14236",251.453914652762
"M19481",72.4394859270818
"M25609",113.11861850598
"M533",29.0986976208447
"M6110",101.721273681305
"M1174",55.6279528205106
"M2215",42.4299643402955
"M5931",52.2987711809886
"M31060",59.543014240234
"M2216",52.110607855147
"M1175",46.4760322409639
"M6111",36.7508027807773
"M22342",81.2612737870751
"M3087",36.8757864123575
"M5051",58.2909557647664
"M13524",83.2061063020137
"M407",74.7746209464466
"M3164",42.0233115681698
"M11402",136.379602986429
"M12584",52.8991845814989
"M408",55.0756962369612
"M2841",73.6811684122821
"M19482",76.5782984105544
"M22582",44.7145474523832
"M10964",50.154565140219
"M13182",56.1246349861185
"M20580",43.4944574665674
"M23295",86.0495106643699
"M25327",101.953719139583
"M7663",78.8484424836642
"M11954",43.8954442927067
"M17331",115.210954573451
"M409",91.3886769410892
"M11209",49.4037131626349
"M19483",70.5025560029926
"M1969",59.6157127963819
"M6112",47.3138665672623
"M13183",99.4729347028335
"M15049",80.1018812695492
"M22451",82.2238691493814
"M410",71.4230963355853
"M14574",26.9823984066461
"M22893",60.8249764275372
"M570",47.9338251195407
"M16477",112.924561288752
"M19484",58.6990622841633
"M28311",58.5225152188234
"M29280",51.480499754717
"M30024",89.8815023689245
"M1176",48.0026131099034
"M1177",78.1205345354392
"M5052",36.9741588596088
"M17624",22.9985466323453
"M9638",28.5715530185338
"M11621",177.688707160619
"M2939",35.8621593412995
"M18530",50.7883216684337
"M20222",93.8144795113388
"M12685",66.5376031221266
"M10965",26.958633722958
"M20581",60.6892636896952
"M22583",86.3015113001881
"M1178",65.7097664473232
"M6113",36.8313945509971
"M7356",43.9450097781163
"M2217",39.5660250689267
"M5326",89.8895211524504
"M6220",46.3840980438054
"M23950",108.937345502688
"M29108",96.0172814885138
"M2218",24.6208200749784
"M2940",60.5640496499018
"M5327",80.1968899688916
"M6114",51.1240261709318
"M12062",45.2254125918711
"M3232",34.7298424244508
"M1047",71.7678983847514
"M1179",70.3764180043921
"M11324",44.5928123931679
"M22452",51.7370858241296
"M31318",87.8019646066813
"M5932",60.5460374998319
"M9009",61.6352115910856
"M20846",30.7693828360544
"M3652",65.2722870713904
"M7664",46.9084551044517
"M21532",41.5796907110856
"M411",85.3642691030917
"M2842",40.0768965368484
"M6115",55.1218507796486
"M7665",53.6556650929577
"M412",68.1863998319694
"M17485",93.6449967806479
"M33437",61.6360347369658
"M15292",46.9321619998876
"M17875",60.6613090958265
"M22087",117.645998169705
"M23581",96.0358278964586
"M27985",79.0036597254284
"M2941",150.928619220921
"M7666",129.169061187362
"M13525",44.1721540812929
"M9639",59.6199209360695
"M18914",32.485448248645
"M23951",100.99617205998
"M30570",112.692258795131
"M2165",57.9638072792239
"M14237",102.412198081327
"M27986",90.7181795380139
"M7667",97.6916194925271
"M18381",49.3017962621036
"M413",54.0913616759713
"M3861",87.6373562116478
"M9010",88.420101347431
"M15705",34.5611963029132
"M21376",53.5139276922083
"M21648",127.07378737991
"M6508",92.7845248549474
"M1048",92.6330459440543
"M24560",36.8878904411354
"M13083",43.5024916523042
"M6116",38.6637324187772
"M7668",80.9830933380475
"M3976",124.797425877146
"M7357",53.4321351117048
"M6117",49.0450216141038
"M6414",66.2576284974143
"M11622",93.2105567972157
"M25456",75.7740264367572
"M6118",39.4080792903689
"M8679",42.5041951106579
"M21649",93.0591870982566
"M23952",97.9040272052194
"M30571",56.9714964603091
"M13084",33.3875344184266
"M14575",125.123593665205
"M14814",82.5025394630106
"M20079",35.2797448452473
"M9011",65.8541065167743
"M12585",37.2167167671936
"M32012",87.2299263717199
"M37477",111.278024184187
"M11955",36.4359009698606
"M6119",39.7266261152677
"M23455",85.5848942910931
"M13527",72.3973153786689
"M1180",134.067231833502
"M20223",68.3764011327272
"M414",75.7969926487506
"M15293",84.9861784891289
"M8306",11.8149141680315
"M13085",46.0991700877539
"M20468",62.9317814070044
"M10280",147.225234925353
"M17332",56.6938570364361
"M6729",51.532292074393
"M6120",91.9287288171976
"M25725",122.66565603975
"M5053",57.4261592340607
"M7669",63.6807484680964
"M3862",72.1038452848363
"M7991",86.1617863209454
"M17073",31.9988090357665
"M3863",107.084282052915
"M9738",78.7435140909826
"M3977",145.078564499951
"M11623",140.962655475834
"M19811",19.4041306156751
"M3864",55.7962833545681
"M10281",63.8321101721058
"M10282",38.2722496186783
"M14340",44.535667230634
"M29000",121.266771351153
"M8188",53.4979780893702
"M19330",73.9909301739942
"M2219",74.3279551348423
"M19485",50.7630649667648
"M23953",77.4006711764826
"M36077",93.4681702039642
"M39531",190.871436519671
"M7241",53.7722112332469
"M25610",55.6982258880607
"M4155",59.972703180431
"M11403",54.4893713144225
"M6221",102.348871574364
"M22793",76.7481543134816
"M29643",48.5479880197432
"M11624",144.462564712489
"M18658",39.650175617662
"M10855",59.2509878161435
"M16827",57.3245759829827
"M22205",68.9623311906558
"M34913",36.4503815369011
"M3165",172.867744059279
"M11625",120.516485888608
"M22669",145.378949337421
"M9427",25.6367538409896
"M13874",62.4459096634341
"M21533",74.8005927266129
"M22453",203.319421751582
"M3166",58.2479727275741
"M5054",17.5320304220164
"M14009",43.2054079867318
"M22584",100.853200997486
"M25090",94.7563985558226
"M26460",77.3197994919053
"M10283",46.3891240699458
"M20582",59.7324725159828
"M25979",39.9835861721475
"M32393",124.309370078589
"M415",55.8753939099343
"M14576",75.3228718228115
"M9012",40.0041814039002
"M16590",154.115165798882
"M18382",113.088536001969
"M18039",96.1031523114248
"M34819",78.8114954741068
"M39452",182.645749448301
"M12837",85.2042670330947
"M11210",80.2320122112148
"M25866",88.2259355084532
"M6222",38.3446951987691
"M3865",77.5977500154297
"M12586",73.1405365161786
"M15994",88.2552002157068
"M19812",47.5858776348401
"M6509",87.4946010271998
"M12587",43.5945262899628
"M14478",49.3965911410814
"M22454",114.617358542465
"M24086",114.44881059647
"M13400",95.4820240726351
"M7670",76.8266786239686
"M12588",55.7544775256069
"M16964",58.6148455579885
"M12589",116.208326383765
"M16828",34.9484555337165
"M4955",60.4353909028709
"M8680",119.930258363977
"M9013",41.8371794105734
"M3866",83.8306829459338
"M5574",47.8354710556555
"M10284",54.5218287636854
"M13762",53.1356241424985
"M23954",97.802007393974
"M27856",27.7231793217118
"M8681",63.6740914928625
"M14341",38.9020998016282
"M19813",38.9941308736513
"M21103",129.400776003613
"M14342",40.1397422095234
"M22206",61.8955642035584
"M37240",63.8051395562199
"M20583",111.208431844643
"M19486",22.3270379851282
"M22207",86.6974091950551
"M30257",105.934526686568
"M7992",93.5164221659676
"M17486",31.0979180240202
"M24936",138.293522894612
"M40674",135.997699463634
"M13185",92.634234668215
