"","CV_QC","CV_Samples"
"M17344",13.3937740175314,98.6787653000551
"M31914",62.2330192980471,134.389798422281
"M4079",20.3836660492274,39.6397841469634
"M3458",27.2299390747847,44.6304910813824
"M18675",37.2869649040074,59.5539465161352
"M19181",45.6567113796991,85.8245943765128
"M17345",18.3296303921579,132.62735723862
"M21945",28.9571553104158,62.4103659904293
"M5161",29.6406600958578,38.386555791923
"M4517",38.0234394812596,64.0183808677875
"M4080",28.8784764622754,60.7480297437745
"M7809",24.2841542730996,62.9030131237795
"M31673",62.370958729521,44.6153688907717
"M42323",114.258098068326,60.8286122888095
"M8798",12.7193471773835,57.2326035200205
"M14829",16.6944344461468,86.6093520363242
"M10297",38.2361761106146,59.7987862013824
"M30127",35.8077347766154,59.3239250065624
"M33446",93.0486373594361,94.6057603223718
"M6422",68.0911091288626,121.17018019787
"M9132",11.656441841788,48.9286824548516
"M14025",28.4036621695375,37.3800396288725
"M4081",38.2849247802639,51.1383580785642
"M9018",17.2181784593073,62.6956355194557
"M10298",18.5399216685844,42.1412943112984
"M39717",120.47533560954,100.444559115001
"M5588",20.8698628768898,78.3785610299466
"M29782",30.864984859112,36.4778189784309
"M16239",160.875454649737,151.318770354666
"M18923",21.5806681940686,121.052385202441
"M38167",115.94085854254,98.9202451758206
"M39898",84.5180948440504,36.3155408144862
"M11743",19.1156999426127,69.9783480597511
"M2222",63.2366655679156,119.929920017298
"M5589",18.2931815636013,82.7659153674094
"M15730",76.766857975325,93.239708518604
"M27567",21.6296223452006,38.8839130693537
"M10299",53.8971170048647,71.8562772410314
"M37028",89.5503741678279,66.0853101281312
"M1380",37.922778956405,46.6990276026037
"M34703",59.1011110449303,69.1963215376299
"M2223",27.176344922891,38.2949847536932
"M3175",16.1657205888739,30.8647418211963
"M15731",30.5708266169321,60.7711928530671
"M30580",70.7071545901892,86.301059741564
"M6975",49.1824501073212,65.4874184672778
"M11332",21.2446059734256,74.3186740635314
"M9133",29.3929801247805,54.7072050595189
"M37029",81.6063589721228,102.979596070948
"M4424",43.5510128028796,70.4144605021917
"M9134",16.1266976401473,32.9586653664718
"M42668",77.9761146350603,142.350154256487
"M5590",13.8430478711406,77.0780137324652
"M5406",51.2315941695109,29.2337278291776
"M16240",43.1981693776101,151.320845157361
"M6423",64.0990435078828,72.8857421396676
"M3176",27.8104401977593,98.2879033733228
"M10661",31.6923489361422,181.059893213859
"M17228",22.2155730915856,66.5802782979315
"M3177",18.8875875831188,41.9342560067882
"M15858",47.156639082147,63.7663790856656
"M6424",19.5677569456302,59.32429502399
"M1381",44.9961901055129,45.0977538424758
"M8699",11.1820329355895,52.8876503573923
"M15071",18.5420755026958,88.2264597474525
"M15859",137.78323203382,97.8791614293925
"M31074",31.1439654784747,68.4046266890986
"M30731",43.1101840151902,62.6047196821209
"M4597",74.1201548006109,70.5897304720239
"M33872",95.6697516514123,122.65990537904
"M12272",19.4691308221745,65.099582920285
"M16101",41.4655273909026,58.6115974392879
"M14353",24.9741781592856,94.1982787630048
"M6425",34.6968528955228,53.7406884330537
"M36243",56.5276868244981,67.8166577639806
"M32396",54.9325743456602,87.3469278742632
"M11333",48.9991630566537,85.1947229546475
"M27108",52.9013338008554,50.4529553117022
"M1382",42.3092425832829,44.4227633739653
"M23306",20.4155278213551,118.317247058546
"M5407",17.0747997697488,65.9174888648914
"M5408",33.6661225198984,115.649872418463
"M2224",59.879707884357,44.7756821724818
"M11534",23.8907562915093,66.7968935294677
"M37947",75.432618896197,88.7026222922064
"M7258",17.1860930354757,96.4075203170381
"M7460",28.1999510414652,55.0871516546809
"M17780",49.9847920509157,58.4216152518566
"M19973",32.5079835526873,176.174943058052
"M4082",42.3884940764648,42.7311276428102
"M2225",12.8304340154278,41.0265938977379
"M2226",28.6770213878744,34.830351481057
"M3089",14.5572649406732,37.76252801164
"M2227",24.0381050234584,35.9862299726436
"M9019",8.82657929776133,122.451920230998
"M36362",73.9799873970211,104.680582749449
"M40994",72.1407881528328,81.0296445128678
"M4083",23.2676621557187,45.9388258902597
"M15732",66.2756646775339,41.7426386132466
"M3090",22.0241985788856,63.8661585211574
"M36244",37.8751628821944,85.2551511656249
"M42473",163.244199694899,83.1019255920957
"M2228",47.6178490689261,33.966337397454
"M2784",30.6684387614452,43.4686615064086
"M30732",24.4040505630391,115.258328245075
"M7676",58.389464141596,61.2017838739498
"M8700",22.089927990993,36.6201502117462
"M10432",30.9395582283785,44.0314709284167
"M1383",73.3531342240183,105.22506331527
"M4084",40.0584511874051,48.3699603472394
"M31674",78.964381231867,63.8883948371807
"M1384",31.3453121307369,109.566872332345
"M14245",13.3200598510474,27.4104017690446
"M15860",21.0048405989228,59.8694654124618
"M575",25.7478962944181,93.5251271173325
"M6426",9.96972600222131,65.7698968017163
"M7259",19.8398321056259,96.9031603311829
"M1385",11.6624212270202,61.9394209073108
"M11334",55.1045966200353,153.936781276462
"M9020",14.8613889252178,93.2560020785775
"M2865",22.4066324604809,52.3423502569933
"M10300",19.5746409555381,43.8738018030605
"M2229",60.181874112038,62.2161892772232
"M6851",18.6931618661131,111.519771105887
"M11633",30.7003824099051,121.885380380449
"M16971",30.8011573950975,61.9054615100807
"M12491",8.44395413887706,30.0455605458151
"M9021",28.6443488049146,57.5057259630039
"M8209",44.7073806616526,66.3014357839725
"M1386",62.8287471080543,93.2292265939763
"M32986",64.9450688784726,107.48652452573
"M1387",72.49573846196,94.0760983191174
"M4085",23.1791610714104,71.4998993515127
"M6125",25.5677670558154,43.0253036010588
"M1388",52.928316945357,46.8500840374658
"M2230",23.7151162715894,52.7696102689698
"M11634",9.79781885686674,68.4952290384882
"M6126",8.89830376386596,84.1519749138819
"M10198",40.9552554523906,37.1236912055827
"M1389",19.4051905470696,67.8378179748567
"M3091",30.1792715145272,91.5549942519609
"M5409",150.563131403237,120.061238281004
"M9022",8.17659929756563,72.5851509380003
"M9023",10.6486842057659,129.57860413354
"M1390",20.0529483227199,54.1073753184126
"M10301",15.5708474840253,63.5504680668411
"M2231",11.4897934258843,65.5085050436607
"M5071",33.0980844218352,184.490857038214
"M10874",17.3540001913373,27.9959564341013
"M1391",37.9729289986341,59.375448809973
"M3178",15.5067717584023,44.3049867511931
"M33977",56.0046496659263,104.353529351981
"M37030",77.0651791486529,88.3739016308672
"M6127",18.8490385257546,63.9590291862142
"M1392",27.047094862072,61.4595774820176
"M1393",29.4621891823657,40.3146885492376
"M3179",28.6910380099184,42.9255590558382
"M12075",13.4297687961749,31.9106995175606
"M2232",56.0060041621812,78.3807858058566
"M4086",38.0782405788851,45.2494562947476
"M4087",26.0485359902549,41.5235519984581
"M10551",19.3846851283438,82.2887487276027
"M4518",39.065886928796,66.6292273136454
"M26595",51.5232443448984,108.418878169489
"M1394",31.6804227828559,62.4123089143463
"M1395",38.3692538569996,64.3254671790948
"M1904",41.994697789286,37.9171390497844
"M10075",11.2399709168977,202.472266281982
"M1396",28.2010588551137,64.5855873045815
"M12394",46.6821222034739,66.5111369733173
"M14246",12.8796624260952,77.8621409469498
"M34350",65.0208236967682,72.4182580371528
"M3180",39.0548927219973,69.3240786814706
"M1397",7.4106378470656,37.2362559502116
"M1398",24.4748151303332,37.4706188417606
"M9024",12.2798517903741,96.9069330276149
"M2233",15.246555934039,24.6087489668618
"M7363",26.6004642567446,72.253429834751
"M4088",16.1312118390174,38.7444308679641
"M17641",6.63567418177721,64.9599881254732
"M19340",80.4349938337395,49.8417097275685
"M2234",30.9133198979882,37.1053385725009
"M4793",17.0536799614738,43.195089094106
"M576",11.0233385090476,41.2422105609169
"M1399",74.1980721183869,140.774404943572
"M10302",23.4983103156975,42.5185256669576
"M1400",20.0605540098564,75.9606330217493
"M6128",13.0754533576242,30.1349082813118
"M3181",16.9436659767578,67.3334527816965
"M3182",34.8046345850051,78.6977000477721
"M25466",49.9473628298711,127.71760608982
"M2235",31.0987793434852,34.8400273664227
"M1401",28.484426114031,113.306231835318
"M1402",10.5749135668391,63.8859745914509
"M2236",29.5738716606183,102.329366468032
"M3183",47.5399785367567,65.2650833620335
"M7364",21.0809518545105,41.2157924027829
"M10552",32.3685395988741,31.3936652837339
"M17781",54.4321496741869,80.5863751481631
"M3184",20.4620611324553,62.2696562507357
"M17346",9.32123353061729,61.5936441571716
"M40093",117.246559261779,46.4176950996387
"M2237",38.9793453791981,60.6820644225773
"M32397",68.3520489690177,95.865752608206
"M578",16.5062424061782,44.797055884954
"M3185",19.0736696848289,49.797188930083
"M5334",27.7929165248825,57.7775236923522
"M34704",69.6336202537339,60.6046672869206
"M34705",60.6265877999476,82.6821174873079
"M2238",29.5578472276002,38.3999822809153
"M3186",8.05929239670624,94.82969773444
"M15733",212.462389798613,85.5696418697124
"M3187",30.1396388127808,40.106365552282
"M5072",66.0192480621818,61.2633557481866
"M7677",10.2415555056624,84.046181640992
"M2239",12.8980899045188,118.955231402077
"M14594",14.7955270115806,99.5247996098492
"M2240",62.4740713408665,118.923104019227
"M3188",5.86817320753912,116.519280039598
"M5073",38.7871183613873,55.740075774198
"M1403",13.3173600332061,86.6837814749336
"M7678",27.6572833502955,65.5339000838041
"M2241",57.4228887334094,58.5527803759234
"M7365",32.0572029444125,63.9042424928863
"M581",9.73700218572065,62.4641363466079
"M3189",12.2564397915977,72.9022538807805
"M4089",9.55246398763379,37.9185707146177
"M5074",19.0860884819839,51.6068543903407
"M9025",54.3547659723154,54.1165742226428
"M34472",60.0380120190651,118.146073970505
"M2242",46.9945639158885,64.1074847263341
"M582",15.2194417937875,46.7235074711309
"M2243",28.0339679337176,64.9836684811838
"M3092",33.0265646725155,64.6669347573218
"M3190",53.9470800964674,46.0225005032744
"M7073",27.0030895727831,38.7897430476817
"M16842",9.41742984609141,93.9567086340628
"M30961",33.9543988415728,135.908319116569
"M40876",97.0156889210837,179.385463752926
"M3191",62.137048683707,88.2059553463625
"M7679",9.30624209666984,73.5013346563599
"M585",25.0696744607664,53.5715511146295
"M23720",19.0942830328895,67.9229462483598
"M2866",19.3708927127396,48.1369939925171
"M4885",16.4169561304137,51.499733720741
"M21008",38.1668101283489,137.648183867196
"M2244",27.333381254447,38.9514287937361
"M3979",26.9579475095405,94.086254649775
"M2245",82.0175349347236,96.5505317460721
"M18279",74.03696114751,98.7792466018406
"M20232",20.8185593425134,36.0939204753131
"M2246",19.879999834215,105.886504457992
"M6427",8.66913095484761,60.4838757152037
"M3093",61.5433506473861,54.2130101432998
"M3192",12.7618409152227,98.1440515341611
"M7680",9.94628160756247,127.380117927913
"M11744",20.8177396047223,30.7502112144003
"M14247",43.7730138827185,64.8046868844492
"M7681",8.57965642835601,61.7250417024963
"M16102",19.016285314688,71.7084041496059
"M24092",31.021867289443,33.0814932723247
"M2247",37.5544902172903,62.2066315176978
"M3094",58.5878159021861,87.611163182679
"M2248",27.611947586958,86.0507320466729
"M5336",36.6993906379057,85.3546914491783
"M40995",80.7599560569232,125.102666428791
"M2249",12.5924609040209,69.9439960891742
"M5075",55.0812747817455,81.663945293366
"M7366",11.3841298568793,40.8718848614597
"M23961",47.0085004758001,53.8814916842022
"M3095",8.05067405756829,59.193793436448
"M2867",20.2846767176281,33.9347941699655
"M11635",21.6754040999594,154.852745540545
"M2250",23.3291930842503,34.769458254376
"M7074",16.6432727730525,29.3234838710554
"M9026",22.4232869390264,75.2602628344041
"M23962",14.6439091778415,105.177953109964
"M26974",20.7961808338575,96.8783639776073
"M2251",13.3866342006352,62.4314579537445
"M22468",63.9060520765712,49.1080860413385
"M3096",32.7740469225593,32.9822375275739
"M8557",22.0879228819776,63.0875075361008
"M6529",12.412000282821,69.9078207785266
"M12273",19.6039785421522,32.643593164561
"M3097",150.212703897731,84.6066106759025
"M3098",11.2391253481961,65.5208884931384
"M2252",55.2169007688192,47.1566765287561
"M3099",12.5225201915861,66.7106086277281
"M4090",58.6042486084199,40.625425388442
"M3193",28.0029745085592,58.6941377497778
"M588",10.1163304676694,48.6450368633017
"M5076",31.0713141392376,45.8585257523073
"M11745",26.4345926630195,61.1500495808265
"M23963",28.4465470019952,78.3285778879222
"M23964",11.706443928071,151.981618968487
"M35701",113.438771525093,114.624611456968
"M2253",33.3988839401135,48.3716815999444
"M4091",13.6741932904062,37.3729942105362
"M2868",10.2176480504833,92.7132208567317
"M4519",32.401171395736,35.7057684834411
"M16241",43.6324119664123,60.5409171619731
"M7367",22.1733704304494,51.3607524865672
"M3194",18.8186982252866,41.2859003180618
"M3980",18.0521103446185,36.6215929573143
"M3100",151.959950042624,62.4444391189956
"M3981",19.4440730986231,81.8130863552151
"M7682",8.5740411591623,51.2418122057789
"M18149",28.4563612761041,98.258336444076
"M32732",32.6156256277347,203.491526554278
"M4092",11.6810583676494,108.427273212364
"M6428",58.675572380261,91.4901861626774
"M7368",50.7442721782748,81.5238060479651
"M7369",65.4888995062626,81.0185994686695
"M23965",14.7224724712284,79.2715489599914
"M2869",12.0986252834603,67.7386465736678
"M3982",23.3768005483318,67.3066915306968
"M5337",10.9298483686584,111.919411519311
"M14248",8.29701496585453,78.2209445223721
"M6129",31.8282023795211,50.8698805504796
"M10303",36.2011433058563,63.6546739532419
"M1404",15.0782011746889,26.558868211746
"M2254",24.7656331024361,45.0084247606889
"M5077",16.4460459067798,53.0834553568207
"M35809",62.5668360905418,72.7150396541597
"M1405",42.9161972149447,54.1844668752473
"M3101",37.3594808400939,69.0732814408108
"M10304",10.9478454902644,88.1140659241978
"M31675",72.1435422194305,206.329642783339
"M37698",100.164215256803,76.8207102157673
"M38930",107.392230648083,123.39951698828
"M13538",25.7500918217978,62.5434085953385
"M36245",163.496003516953,115.249131676691
"M6628",39.6468142646216,60.5922905150255
"M27738",54.8883131719535,82.4254198033963
"M4093",24.9613150884012,40.0615840839168
"M3195",32.0934587189455,60.8760833819121
"M19182",30.9097605074751,45.6909944877998
"M1406",29.4038729446262,49.050349461872
"M7461",18.5469770645122,32.2458694035058
"M25467",20.3419390903623,82.5140828049655
"M25468",40.0635199763592,67.8259999001733
"M1407",25.3661803855568,64.7133989294356
"M4094",18.0457762555343,46.1897196077087
"M5078",8.24345729908752,84.9136273887697
"M20090",15.1968889344254,76.5195298085349
"M9548",58.8838381360495,50.4712065767125
"M11415",77.6035070547546,125.425037519722
"M16843",29.3891200340581,73.1714052173312
"M37948",156.245375921365,85.4989411256781
"M5338",25.8103833560051,52.7184959171215
"M3102",24.3839844699062,105.445988562243
"M8558",21.7340808269474,60.3397964772455
"M34207",62.0242119364758,147.16236176532
"M1408",11.2599054573869,116.307174352883
"M3983",12.124443110257,72.2693454084691
"M7370",22.9215448470897,57.8941306573922
"M20477",18.5916629486617,55.3739235154557
"M30733",86.5160565493828,180.12959966194
"M3984",23.7534971834001,60.6544827894576
"M1409",17.3283071176092,31.6513716462355
"M5079",14.8755903912925,48.9622250567417
"M5502",18.5035359872863,125.223714663322
"M6429",13.097273180207,54.8330634829974
"M8701",45.3857722660713,71.0723067874251
"M10553",22.9265380046528,38.3343512608628
"M12178",58.1639949871987,51.0853146639827
"M17347",13.1576912284652,55.4113170351556
"M5080",8.68456541749114,43.5006120006014
"M10305",53.4951318538254,55.5730184111844
"M25469",19.5936845440544,55.6956104773159
"M38661",82.799872356671,170.995129573801
"M8559",36.9096122042068,127.078651124151
"M1410",37.2392312386319,49.4241568663203
"M1411",50.5379653712874,85.5331130824327
"M7371",33.3745835734418,77.7369083862634
"M1412",35.0731563459086,54.7553637880663
"M4095",44.5718717789769,81.0642926659724
"M6130",28.4755647312263,52.8871750437968
"M7810",45.4493602534623,58.8241672046153
"M3196",17.0268939154635,45.8754507414626
"M17642",15.2164717991095,39.917441499017
"M18399",21.568961316924,64.4926373155651
"M26374",28.3165926691698,66.4518029946203
"M2255",9.7456021401294,79.8807486737502
"M9027",11.1651630309039,71.5226482475554
"M3197",15.6670829101058,28.1661699404589
"M20478",58.7504704083352,44.5850746167874
"M33583",55.8900109629121,141.507439794442
"M9342",17.8260241878474,102.546071647098
"M10306",22.2446770004535,32.1670173621678
"M10307",65.3611058830858,52.8897578524719
"M12395",34.0176478556607,53.0316366423887
"M15861",16.0018368731188,67.1510965965281
"M2256",19.7320937325083,45.3595008185941
"M6430",14.0836672134566,100.286480177653
"M9028",9.07076298867333,82.2318813004971
"M31324",85.3850766473018,63.4770997094318
"M38169",90.7974899503684,144.689698601322
"M20349",30.0521402727113,108.262259126012
"M589",24.7606324852971,66.7082727153154
"M2257",31.4871301907113,51.4391524499945
"M6431",9.30072385171686,104.845864060767
"M30128",37.6591533315683,78.369164149581
"M2258",14.255829335488,41.7849276823848
"M7683",80.5692091200802,53.0050492438893
"M10308",25.1148906438684,48.1388909986682
"M12179",9.4486586426861,75.722228646871
"M7372",40.6134823229485,82.5339105061488
"M10309",12.0850139120127,136.403738812628
"M26975",14.3380853222614,197.221753352245
"M39135",69.8165681805729,169.676621105665
"M10875",22.9222036895306,43.0622905303075
"M9029",12.2669051951203,128.695478464622
"M10310",13.9850336808709,46.5662401672278
"M27739",49.5554972046509,83.499229218872
"M7373",45.6665612602873,66.9315455918689
"M10311",15.0488936731202,114.005953577479
"M15734",32.5490714553548,68.6801582147402
"M30129",70.9985482663924,106.710920516093
"M6432",52.4628129317562,46.1343648982698
"M5503",41.4494228805899,138.772702892808
"M9653",25.7004648748104,41.1152687205689
"M11335",10.7544473200057,87.2803789630331
"M12492",32.386600231081,68.5543268587982
"M2259",17.1716160424245,19.8616226565199
"M9030",8.55788752453494,88.9191617865008
"M4351",48.534195108516,129.41982582068
"M9031",8.03484305853043,114.740821352783
"M32485",27.9548051682415,60.1256624038909
"M5081",34.8424183304923,99.3386796854629
"M10312",42.0112852345625,78.002603271314
"M7374",62.1733686863622,80.3106286606729
"M9032",7.81761464988897,61.8459450207432
"M14947",16.6050230208884,68.5627264408636
"M9549",13.6306957731829,98.3273203479291
"M6131",19.1382830974344,42.6508135693485
"M7684",10.6182728049513,61.306034173158
"M14948",22.8598128141822,78.2581589721895
"M17348",6.8807919036753,50.1347516895992
"M28095",70.5004890429331,52.3418930970833
"M7375",27.6696279484769,61.0531637925489
"M9033",10.2570717643273,62.5196555474972
"M13320",27.3448085701864,103.842324443339
"M9550",15.3953323457706,76.2109663004783
"M12180",22.7778732464155,45.0942895287167
"M14949",21.8399314835866,72.0556277788856
"M9343",25.8205933794976,114.845271983894
"M37949",86.5137664817001,88.624756145743
"M6433",25.43770703809,49.988881201107
"M9551",25.6812780814944,107.263358041939
"M19048",22.3433018505719,53.2152489010262
"M1413",50.3988241135999,79.7452781981384
"M10199",10.909425599696,45.9864293821888
"M40677",123.800570197042,258.386432358084
"M14125",59.7400580619567,51.798835345216
"M7376",75.7065012397332,145.607495691064
"M9552",32.8740163646227,65.2499446074704
"M7685",8.88206161931469,110.567188201199
"M26469",34.8923868964668,98.0484869926405
"M5766",43.7644159933575,49.1959707511325
"M9034",17.299203696611,94.7670038752589
"M14950",15.3091235253405,47.8324971923943
"M32733",79.8872654044471,125.245354419712
"M35810",94.5228806539794,172.107835953067
"M13892",7.55528613145264,53.6013020241118
"M5505",17.7501414566045,82.9355920634957
"M38855",87.7079728878027,62.1143043806486
"M9553",35.3815817454816,73.3193578991228
"M26976",17.8976429425759,173.688951752643
"M2260",56.300246205714,35.5098835345909
"M7811",16.7595139989425,31.0059929479382
"M25996",10.9111512330467,99.6986268223527
"M9135",26.9485614905116,48.622948613941
"M13203",36.0235832986616,155.404067974643
"M8006",24.3519547351473,101.896410586169
"M11416",31.0159107222474,53.1640490925374
"M27740",20.1665477936829,28.0134697380844
"M1414",44.1903570111003,77.7455190075009
"M15577",7.69790285038704,97.020220649646
"M18817",21.0155432877128,147.037042745661
"M39538",111.184152125172,73.4209161624615
"M19183",23.2312004019516,36.9835845445773
"M25470",52.5580357901946,146.72966209415
"M17349",10.7434597170658,52.3009510023054
"M24093",30.0631392686874,48.1355581802959
"M31325",70.4638391912216,157.269608763297
"M11636",33.7203461419998,80.4716781564656
"M12849",48.7370853022463,109.949847336648
"M40678",208.538881724798,85.7533175676904
"M13777",28.1347185739849,53.7542466191644
"M20479",32.7149440463636,48.4004751483911
"M34706",29.734675621378,147.970682373391
"M37950",94.3705384798519,77.6580056032126
"M40187",98.5379919851998,70.9364496102369
"M13893",35.4126864185899,114.48074469345
"M39050",92.1856084394779,166.645465426542
"M7377",84.5873379492052,112.583301143661
"M7378",14.2282274819317,64.4840706474306
"M10433",41.6177621851252,62.2389707206839
"M5506",18.3429293206397,154.354892201231
"M12076",25.5190439387117,72.355486999883
"M14249",50.6360322225296,57.5085098367096
"M9035",28.9234176327156,46.7490286579263
"M41623",79.0918654971156,80.7659893161673
"M7686",16.3832846084029,74.585768688684
"M17496",13.7068853379159,59.2843476367427
"M8007",14.7448407025252,71.8117553900206
"M8210",25.4384664065103,46.884958585152
"M12077",14.7102155999475,45.9154539745567
"M23590",21.2279647404506,115.172960427309
"M39349",81.8207557232122,128.433387781034
"M11221",11.2938317365405,45.3515534777141
"M6026",21.8407620911062,56.2932964777191
"M7812",14.6755793495412,96.7508093635447
"M31915",81.0533310910802,195.792772232226
"M10313",23.9490883862123,111.144297152598
"M15735",26.197492719346,40.8476033681625
"M15578",24.7243131479403,103.34480925007
"M3887",32.245483439389,44.1157197116879
"M13778",33.5105555063671,66.016849273085
"M14126",37.2194281452135,67.9067261764715
"M21009",32.7357891810547,74.6183337782469
"M9554",22.9789316482652,64.2708282614809
"M17643",18.722184369663,30.3218038213253
"M37951",81.3035592045553,51.1887845000955
"M1905",23.887371541202,29.7795890876649
"M6740",34.2164380261522,39.8200686817326
"M15189",30.5007156505657,55.2116171172394
"M4698",24.3894757494867,40.3647390760481
"M11102",19.2351184386355,34.5715968553792
"M23460",34.8695862165297,50.7424140589336
"M24094",61.8898222191225,57.9188036282346
"M4352",29.4981280700968,86.5909884635521
"M4699",59.6762734812539,80.771546575852
"M6434",31.5782370022162,56.7886039078618
"M14951",21.1354502405283,34.9879653378506
"M29893",32.2358353009121,93.9679929108854
"M7260",22.7019445791628,40.1927955892598
"M3198",20.5230872248768,49.7694195424769
"M8211",50.3563783134864,74.2081534511844
"M13894",154.894757180691,66.5887842758542
"M20091",22.0403359643049,80.8638161834076
"M5767",12.9346249098423,51.0641874914947
"M27109",18.1334716960332,34.4118391556415
"M9555",29.2350640809154,37.4321236953713
"M13321",23.9026797836529,50.6015804208619
"M9556",29.6782462066769,56.2505522096425
"M13779",17.493435238276,68.1479565363512
"M3888",12.2437950593919,40.889449813367
"M11336",16.6938462515892,47.4993517257019
"M37952",56.8959950430764,68.8733554139278
"M29783",109.386398266369,164.696452955776
"M12396",44.5921823551034,60.2470896286154
"M12698",33.6119973950803,73.366743419812
"M13539",63.895014135208,27.5540790282617
"M28844",70.3193602680492,89.7065102931726
"M34208",27.1613893973703,230.494055112095
"M6741",39.8771072211403,95.156359026993
"M7261",6.86422700174442,73.0254455152465
"M12397",11.8220212268786,43.9486223538865
"M11103",62.8604706167562,74.2162809856172
"M25471",58.4610603860358,54.9437615213216
"M7462",62.0724519653693,61.895347812143
"M26838",49.2772667969647,96.0449793816214
"M37953",71.2718730706776,54.2553059294112
"M11104",47.4756139604954,58.7593997669426
"M17497",60.0146969159432,77.8011243649976
"M31676",27.2224601857277,68.9446509215136
"M6027",34.1564909241736,54.2021992340532
"M7687",10.4389855350788,54.9211169889684
"M11535",25.4798516716831,59.6129875718333
"M14127",8.20872341018726,123.179684640741
"M9036",16.3915239606872,87.6868012866788
"M10076",14.447939417925,60.4244257560616
"M14128",20.5994247368014,97.1208918120782
"M7579",29.4995860069576,77.0148720082638
"M37954",65.4849715319316,59.3935728601994
"M37955",53.1322016438389,43.2103643647486
"M7262",23.124700254412,65.0926796771441
"M34707",65.311446510486,117.854504464443
"M36363",157.767288628255,176.954643725203
"M37956",121.396414228945,49.2815601029828
"M37957",77.9489667610026,66.4602957547931
"M7580",14.8245747335759,81.1648098543757
"M5339",35.3726243939969,122.270620655424
"M4971",31.6564436961184,49.2408776453451
"M7463",43.2924793755086,61.3764493156459
"M30032",79.4163320910258,143.596593750058
"M31916",41.3489424979539,45.7557564852088
"M3889",24.4879973409203,32.3533954413884
"M7464",10.5516294329196,52.6825338666324
"M8212",18.3253942092099,142.943000083234
"M9344",23.7414990644287,107.78913430991
"M24448",26.098580077706,73.6637917026602
"M7813",43.8087962574434,51.6080209014788
"M12699",31.8676962123572,102.45685015685
"M10314",9.2810359079483,49.2478701902872
"M4700",48.2250591895918,68.8819307842069
"M8453",26.8002465420408,58.5040903923631
"M32734",47.5296035796733,101.569027439573
"M7688",34.8423349277891,53.0610634660673
"M37958",82.5281688350057,55.5639653689703
"M42669",221.9008423962,109.974810328248
"M3656",17.0522013533479,68.2357443751262
"M8560",21.1269095946493,86.9780730211639
"M31917",43.9957752836669,32.8145579719855
"M13780",47.2838397231944,72.8323165745858
"M18280",13.1688808708462,54.4507002202261
"M3890",16.3405391224753,48.4452588909601
"M11746",40.1258907593346,48.4790435250254
"M38750",121.807247626868,245.982295447363
"M23461",15.4548764647,161.43211321293
"M4972",52.60511264863,37.0033481034086
"M4973",13.4585211267346,50.4066634431665
"M7263",30.0555054201904,90.5766940194587
"M24449",35.5723115005652,74.1800130984722
"M2785",12.266238074286,80.6950883948732
"M3891",9.5095719180003,37.192186242375
"M4974",33.111626054752,54.4446972990545
"M2786",16.4736175327685,58.2238745422583
"M5768",21.9300115435251,71.7498657991699
"M8561",36.5888247551045,78.8744671188988
"M22683",22.5901692332128,43.7542412929693
"M32735",38.3245021597198,97.0734060371775
"M3892",40.1308418830167,46.4919554468174
"M12078",26.3847404812148,66.2456354810273
"M26839",13.4463917834265,48.07820758814
"M40398",77.287750580937,147.464534308518
"M6028",13.6901862630817,34.9680184402435
"M8213",21.6175273342598,97.3857699581397
"M10769",6.77353984209366,43.1933800644296
"M24945",67.8966896132682,39.5155295845542
"M3893",11.9957351645104,72.0237021351765
"M6029",21.6031424262316,34.8382805440284
"M13781",63.4973105726399,53.630207179653
"M12398",23.7496568056457,62.3669050535602
"M7264",14.9552717278919,95.5371155028728
"M38171",83.0741995468981,93.8532282181014
"M21673",13.2899210065438,61.1672581446169
"M29894",35.7583243011876,233.850030001913
"M3894",22.9436034421969,40.9460919236496
"M4975",26.1253242874172,52.1184495108682
"M13204",16.9500965877465,46.6910082356819
"M4701",29.9311905962613,35.3974889596567
"M6030",7.77775455438906,79.0036593810181
"M7465",53.8745035980562,74.1311358120926
"M8562",22.424407509703,74.4245105951864
"M3895",18.2467654193968,78.0582469694573
"M2787",12.151742844786,61.5513017593249
"M3896",11.0382903092648,61.6638179722001
"M4976",38.758926717651,53.1587230332155
"M4977",12.2624015287335,75.6934142655339
"M9950",13.1916511121475,39.7034053177529
"M12399",16.8970658457858,67.5635747622915
"M3897",14.0837130672329,87.1553434864831
"M14129",19.5197454000608,91.6094759642382
"M3898",27.4723050318839,48.1778390031849
"M7265",9.46354509574873,83.4643688691689
"M29393",32.6485262240927,55.9624818571084
"M6031",26.1204135406756,39.3946374048991
"M6032",53.0264803370872,66.0973643912747
"M7266",8.74089974945411,101.594048780944
"M11417",22.8139923841148,56.1131803890453
"M15190",16.2106430143629,84.4595607484925
"M15579",7.45333604940568,100.885264996799
"M24946",11.1862534014761,42.1252129925089
"M29394",20.9810051431824,37.6207411070339
"M6033",10.9286063272716,62.5834176457132
"M3899",18.3434940773105,65.7787829841094
"M3900",15.8189680718286,32.8713809735864
"M23849",43.2559164608711,90.7535989525965
"M32015",36.7806520624962,44.3332028924845
"M3901",40.3823270793611,54.6081924672263
"M7466",38.3799118203492,44.63616795292
"M9437",15.4785171628397,44.4605506267521
"M11536",16.6503935190482,41.226429754735
"M7267",11.2544327452273,98.9600823264721
"M7268",15.1476108009961,87.2604500767644
