"","PC1","PC2","PC3"
"F20302",-0.00834537441579371,-0.09148362476738,0.12702518228872
"F20641",-0.0872843743606818,0.0149741049169356,0.0420675128891613
"F20779",-0.0032910299604415,-0.0921793963093295,0.112346141921003
"F20780",-0.00754853677188791,-0.0038869156431737,0.173052890474862
"F20847",-0.00140994211801303,0.0143998550075085,0.00819956828438958
"F21714",-0.0481746250111323,-0.00917013640633284,-0.0454077481706262
"F22016",-0.0876754455255954,-0.011342891824667,0.122004824006448
"F22085",0.0180588648621999,-0.0330555680969133,0.047999026690256
"F22086",0.0414841768341093,-0.103966938951578,-0.0320292174293359
"F22104",-0.0343287385988363,0.0361734734098093,0.0240559760595652
"F22158",-0.0393954222433212,0.0165860990812589,-0.0506000107689844
"F22287",-0.0105854010613558,-0.0447979062181778,0.134557146189011
"F22345",-0.0537072435558819,-0.0196175269483647,0.0740854093072394
"F22451",-0.0318498745722687,-0.0534212970744149,0.0399993484265611
"F22689",-0.013682228495879,-0.0484252679669543,0.162066719074719
"F23242",0.054895724795504,0.0227659613392298,0.109878889744175
"F23243",-0.0646081079897265,0.021864649014474,-0.0605619007263153
"F23244",-0.0635658081003049,-0.0178925738604136,0.0570638484150687
"F23246",-0.0591853345378818,-0.0284038564446167,0.107017970483364
"F23422",-0.0138934415746721,-0.132986334273724,0.0186173016095343
"F23543",0.0506524369155637,-0.0796981821442391,0.0496511201308982
"F23590",0.016994510873772,-0.0331257336943858,0.0481940828304889
"F23661",-0.0255045212144387,-0.0951556483537492,-0.0194426611846438
"F23781",-0.107059269608917,-0.0230024432203256,0.102552374497701
"F24248",0.0769535752403145,-0.0985007410673955,0.0287403261054846
"F24275",-0.0456189864797275,-0.0415164864382912,0.0180864044754409
"F24555",0.0736309533343265,0.0322511411570219,0.0929671456262799
"F24842",-0.0359129174107614,0.0342271610750811,0.14441081835611
"F25065",0.0456586719739986,0.0246544597318147,0.107293611700639
"F25207",-0.0794049158515755,-0.113537218468738,0.0114760268451821
"F25543",-0.0580227730039118,0.00246809011885465,0.0943134581701849
"F25605",0.0264962269657928,0.0448028299886929,0.0602034951445257
"F25668",0.0399372908230652,0.0406979148160991,0.0912012395917751
"F25699",0.0375806256260045,-0.0836926617081949,-0.0301298341380423
"F25757",0.0149734394983863,-0.118032056711075,0.0364735720397112
"F25798",-0.0322720322859695,0.0284056564763206,-0.0129193577099119
"F26080",-0.0499793140124215,-0.0232781075996945,0.0454744121864971
"F26229",-0.0797872611168173,0.0211241239303909,0.112243412915728
"F26411",-0.0352132393076043,-0.0166003193195269,0.0309753118228129
"F26584",0.0873528641990802,0.040289956661608,0.0888498016605885
"F26602",-0.101222759346444,-0.0412756544097698,0.0030673472626025
"F26979",-0.0456421937376431,-0.0621965253829792,0.0856266793498997
"F27088",0.0523434843627474,0.0436397302645722,0.0449221621269876
"F27179",-0.0118873187222955,-0.0536568641446735,0.0301333493919996
"F27259",0.0278078403814168,-0.0526192966069436,0.0262253578848194
"F27273",0.00874258928482667,-0.012785943613599,0.0171377115804491
"F27907",0.0441334751019331,0.0131289328723606,0.114324958465013
"F28303",-0.0793236296634019,-0.028636668164685,-0.0171800150417666
"F28310",-0.0818684899030167,-0.0494993881447023,0.0412608825585979
"F28829",0.0572669010615565,0.0281164505029029,0.0296770209727123
"F29032",-0.0762011894799906,-0.0119653703861517,-0.031334813045378
"F29660",-0.0610022902045628,0.0242474388414807,0.150119266270961
"F29677",-0.0768600893384923,0.00805315561472322,-0.0388766199978574
"F29879",0.0606023057681865,-0.00952044371411467,0.0153948688702201
"F30177",-0.00490356242190427,-0.0496091982274633,0.00663282786509002
"F30887",-0.105642390725757,-0.0103633857566862,0.0360370129919126
