"","PC1","PC2","PC3"
"F9367",0.00969312670744757,-0.00722066011808278,0.00526982639936726
"F9368",0.00758700986123901,-0.010841131136669,5.05870610482445e-06
"F9369",0.0071611741659772,-0.0121536516358533,-0.0026809137611364
"F9370",-0.000647897709061217,-0.00228174887618641,8.54961717080464e-05
"F9373",0.000731484569899755,0.0145782035230392,-0.000526202755514151
"F9374",0.00447856842252049,0.0127081067156448,-0.00158320037323511
"F9375",0.0118774081983967,-0.00428532903509515,0.00342047458135793
"F9376",0.00522770221208874,-0.00383499159171238,0.00215440350895158
"F9377",-0.00921037946591725,0.000862802193280357,-0.0017177222575458
"F9378",-0.00373717159295636,-0.009453651799393,-0.00275361826430068
"F9380",0.00627280772048142,-0.0104809321815086,7.84984156900142e-05
"F9381",0.00980899226227044,-0.00853963829246104,-0.000733887226342369
"F9382",0.00318291483612429,-0.00835717545883909,0.00562473730591354
"F9383",0.0127071630639345,-0.00478876808175551,-0.00228408414629292
"F9385",0.0101895563545083,-0.00776778388891914,-0.00480715205171794
"F9386",0.0132659723242364,-0.00227112767268489,-0.00212998065932245
"F9387",-0.012359963236681,-0.00127194002960073,0.00341116910041848
"F9388",-0.000319938610567045,-0.0107442440977303,-0.00229572169476135
"F9389",0.0117313081630567,0.00163883571030434,0.000262560479389876
"F9390",0.00749631021892171,-0.00132158077057478,-0.00227874444993866
"F9413",-0.00102558253862364,0.0134940126787367,0.00589340479276485
"F9415",-0.00328323997329102,0.000702719071231063,0.00214095552289693
"F9416",-0.00340759603197194,-0.0029666768416932,0.00281577576460063
"F9417",-0.0124499337099199,-0.000898312385344926,0.000254004029468006
"F9418",-0.00473429575744077,0.00988057433371079,0.00328935772373362
"F9419",-0.0104572449294844,0.00133416371081917,-0.00642465308380714
"F9420",-0.00293228826060272,0.00444235763452027,0.0109411076699992
"F9421",-0.0018855217658733,-0.0106947426225999,-0.00196339803748559
"F9422",-0.00223135115978748,0.00263685082752285,0.00951185609086069
"F9423",-0.00162989904373663,-0.00370910262985767,0.000996790563324627
"F9424",-0.000150844110974918,0.0126248815676288,0.00700736542125156
"F9425",0.00292820014974119,-0.013952820762819,-0.000482074228981465
"F9426",-0.00377921481653335,0.00812990749676517,0.00419019524049996
"F9427",-0.000124208097545525,-0.0096061345814779,-0.00589679735683231
"F9428",0.00912687634394065,0.000471066145881763,0.00758541663899713
"F9429",0.0102652104770578,-0.000342940650306558,0.0105450708603611
"F9430",0.00856871194774721,0.00591241730662827,0.00855090770863041
"F9431",0.00514453186511096,-0.000784098141421861,0.0102791389228059
"F9435",0.00987321959162885,-0.00815764111167254,0.00770210755587103
"F9436",0.00862637088166378,0.0025732767180604,0.00285455829102998
"F9437",0.00543858231682348,0.0108833223977086,0.0107161007901799
"F9439",0.00479466479894573,-0.00135090162665567,0.0016761430730263
"F9440",0.00514000573005583,-0.00223896048340692,0.00136881564315943
"F9441",0.00920495744521183,-0.0135124001116999,0.00367230425636367
"F9442",0.00367253697176935,-0.00326879243049685,0.00375673119037189
"F9445",0.00234845163280817,-0.0129156267283401,-0.00312283310362909
"F9448",0.0057647597030123,-0.0135467657839621,0.00156675225260579
"F9449",-0.00417780674830502,-0.00664932447729566,0.00162238017942744
"F9450",-0.00986027952210701,-0.00197071804118075,0.00160908275710521
"F9451",-0.00641191403739276,0.00596120357001017,0.00145223589637571
"F9453",0.00741072224692269,-0.00397552069615134,0.00340961269181891
"F9454",0.00167531433366519,-0.00382473601451005,-0.000602987027964674
"F9455",0.0113161186423615,-0.00714471000042337,0.00376483152802785
"F9459",-0.00894802474368103,-0.0013131147375757,0.00928884417350383
"F9460",-0.00416905024446548,-0.00693223719676237,-0.000113431083156512
"F9461",0.000528880026043775,0.0131443072968797,0.00203960518466321
"F9463",-0.00139865311570102,-0.00178803091629978,0.00094359806330526
"F9465",-0.00918589261665354,-0.00206329859485592,0.0100628374660047
"F9466",-0.00080847286222525,0.012888825808695,0.00190567784459755
"F9467",0.0040059940775486,-0.0112658604109021,0.000422296119701136
"F9484",-0.00361678070625867,-0.0160198407520519,-0.000991405440329054
"F9485",0.00197757685879177,-0.00483821237195771,-0.00525492248233059
"F9489",-0.00462847535224337,0.0135821899508855,-0.000585120824114616
"F9490",-0.00295771495994883,-0.0124821704883106,0.00222838060613755
"F9492",-0.0105626623502948,0.00341583678577417,-0.00201743588033205
"F9493",-0.00504323347733205,-0.00957232258904423,0.000927911353635793
"F9494",-0.00432151023063324,-0.0117006446464113,0.00903988149399514
"F9495",-0.000419509710182662,-0.011003823049075,0.00800790500361951
"F9496",0.00224963209359315,-0.00715712003328996,-0.00213388838876415
"F9497",0.00170826050035122,0.000980618952729087,0.000239042513879067
"F9500",-0.002113434296379,0.0188597214827369,0.00289950958969987
"F9501",-0.00529180681277359,-0.0137521888294033,-0.00271301986892085
"F9504",0.00123430820894081,-0.00330012427733789,0.00384805997635383
"F9505",-0.00650574775881007,-0.00376855322370004,0.0015891349877996
"F9506",0.00484377325309142,-0.0123826388480113,-0.000544594877784257
"F9507",-0.00234437403706666,-0.0065350203943737,0.00559567759255357
"F9509",0.00442846779613845,-0.00330052281586442,0.00397090390533914
"F9510",-0.00704435295707476,-0.00104024600929955,0.00259306959138394
"F9512",0.00292329604271977,-0.00536811308197569,0.00381653578058881
"F9513",-0.0123395596279938,-0.00169121697381546,0.000488251622085911
"F9514",-0.00985565450340968,-0.00196877294715135,0.0109257861145536
"F9515",0.00453200377303979,-0.0128485805177496,-0.00256179437036455
"F9516",-0.000220882819349864,-0.00334580621122266,0.00361240072237191
"F9517",0.00498311209364968,-0.00365680917371456,7.35193797361726e-05
"F9518",0.00453312816188212,-0.00458579583740609,0.0031510892321553
"F9519",0.00374192761571634,0.00400106811590536,0.00086795442214827
"F9520",-0.00443626602045338,-0.000120947971555148,0.00705610648922993
"F9521",-0.00458746699386135,-0.000464137982454194,0.00669212723591441
"F9523",-0.0113155669350036,0.000517532524035026,0.00125047663242063
"F9524",0.00159712507935812,-0.00876855220137153,-0.00137573317545404
"F9525",0.0015835363967419,0.0143770261379772,-0.00247046727093626
"F9526",0.00224065343817398,0.010139317377969,-0.00159574767891092
"F9527",0.0115705121803073,-0.00902701739784548,0.000826354035445533
"F9528",0.00715819922560723,-0.0036061772032756,0.00226498619606623
"F9530",-0.00375065368740746,-0.00393538035978823,-0.000114286605318706
"F9531",0.00872577050311803,-0.00838199957839288,-0.00357419754942743
"F9532",0.0131663820564028,-0.00376592371785169,-0.0020540988627342
"F9533",0.00824827931495434,-0.00862418087204272,-0.00449966561503276
"F9534",0.013478319316254,-0.00426676172381573,-0.000100984091297257
"F9537",0.00377468092872492,-0.00180837968423595,-0.00257963619467335
"F9539",-0.0073503502761781,0.000462925237646389,0.000929210588027146
"F9542",0.00281769368815819,0.00905238001492792,0.00616348791620711
"F9543",-0.00172492235674435,-0.00418412788216678,0.00231587187031171
"F9560",-0.00729478540600224,-0.00496278328897364,-0.00723402473349685
"F9561",-0.00705675586920614,-0.00756434634231216,-0.00355561158278153
"F9566",0.00265509496486626,0.0107762745361037,0.00794618350194797
"F9570",0.00638600092928172,0.00884661194255422,0.00600135849365215
"F9572",-0.00139645692804289,-0.00546504344613376,-0.00499777672240409
"F9573",0.0102212141006018,-0.0111422950848256,0.00765916108104264
"F9574",-0.00582730185329207,-0.0030090430359233,0.00208871707565971
"F9575",-0.00387177641726437,-0.000709804526710789,0.00530552259988227
"F9576",-0.00354775566757332,-0.00666495944506216,-0.00581051821843043
"F9577",0.00829446482212714,-0.00697539750684469,0.00146475890694525
"F9578",0.0052812503241231,-0.00737562118977881,0.00283644966292224
"F9579",0.00680701645238953,-0.0147355616097465,0.00330305948831959
"F9580",0.0126978897376412,-0.00363228181035949,0.00550129435263215
"F9581",-0.00149408299972384,0.00232443669200929,0.00316645992679925
"F9583",0.00152607300651476,0.0126795047137914,0.00204525600771613
"F9584",0.00367010458933091,0.00858630195570553,-7.84633692132432e-05
"F9585",-0.011650896867523,-0.000195045408060911,-0.00796767577974449
"F9586",0.000141436205906483,0.00327301848435671,0.00479457286845365
"F9587",0.00925212312363451,0.00114840041613498,0.00448686820199713
"F9588",0.00236175309892847,0.000602320596738401,0.00579045134668479
"F9589",-0.00641273100223852,-0.00456405220262712,-0.000573611795450782
"F9590",0.0121459226447284,-0.00540177402004891,0.0034680277305427
"F9591",0.0055993340106522,-0.0072469023391717,0.000728572167542421
"F9592",0.0040801363971626,-0.00507416555826835,0.00265940553845709
"F9593",0.00766026414115883,-0.00780003008774786,0.00781831880061294
"F9594",0.00588662275125801,0.014240597732522,0.00633942934650228
"F9595",0.0039531352067592,-0.00511506529251468,0.00289409429223684
"F9596",0.0111001134078898,-0.00734105421474377,0.00565806785102414
"F9597",0.00585197730368585,-0.0108486922741866,0.00244375703370087
"F9598",0.00459432637422734,0.0127487741631941,-0.00101618285380711
"F9599",0.00416385319247445,-0.0048326465757935,0.00584388551469357
"F9600",0.00214572308345872,-0.0137834455545464,-0.00166302969877389
"F9601",6.86338014310741e-05,0.0152076041051025,-0.0014381911687319
"F9602",-0.00872513298060845,-0.00303947569846372,0.00743874233298525
"F9622",-0.0108465484134402,-0.00204294135690538,-0.0040279749613467
"F9623",-0.0116983934651733,-3.36702619410492e-05,-0.00182168982436868
"F9624",-0.00995458769421753,0.00481552461121208,-0.00828684664207756
"F9625",-0.00287679373202827,-0.0111842016701051,-0.00103809704712516
"F9626",-0.00176197065421105,-0.0119019292791852,-0.00406538466567341
"F9627",0.00557446018746245,-0.00464455894212687,0.0024257078225981
"F9628",-0.00248713500817076,-0.00522407761244355,-0.00315736613131987
"F9629",-0.00421315081277535,-0.00706585472151292,-0.00111732803017786
"F9630",0.00500985588424716,-0.00777678505709719,0.00146504371862789
"F9632",0.00929414807033959,-0.00654363808123634,0.00211103320289349
"F9633",-0.00100274493518134,-0.00649681290144905,-0.00853679635783566
"F9634",0.0048030002875553,0.00271375847154614,0.00218271754180914
"F9635",0.00205019381283937,-0.00779605222456451,-0.00798793209211855
"F9636",-0.0112883514169244,0.00556825747227389,0.0050667918407561
"F9637",-0.0105270444380851,0.0053706225962688,0.00588004437896987
"F9639",0.00410039505027018,-0.00939833079864803,-0.00556640493827229
"F9640",0.000419098887893943,-0.00995961909953337,0.00051514437831123
"F9641",-0.00662680255672086,-0.00403179573391258,-0.00277374213524916
"F9642",0.00931772963720433,0.00336523271765931,0.00163359069689913
"F9643",0.0125516534736674,-0.00787830985041008,0.00526138791795403
"F9644",0.011817295593698,-0.00643275939789767,0.00533848482789312
"F9645",0.0128285226151773,-0.00986864285927849,0.00293503078967329
"F9647",0.0120043915316734,-0.000408703224791525,0.00553657452733263
"F9649",0.0121287614532504,-0.00926998230104652,-0.000227502236786669
"F9650",0.0092251363956649,-0.0109198382113632,-0.001349084941436
"F9651",0.0116080419114884,-0.000233511566300331,-0.00032668080607365
"F9663",0.000302359612749436,0.0141147363096131,0.00202633609276697
"F9664",0.00846696460760375,-0.00247810086475236,-0.00194240999448797
"F9665",-0.00675818534153312,0.00155792666678229,0.00939075805136588
"F9685",-0.00217683102430597,-0.00298767976123386,-0.00111003609442912
"F9691",-0.00963989358223763,0.000611253566934015,-0.00379001877792027
"F9693",-0.00800908767662995,-0.0006783642962706,0.00318840827379669
"F9694",-0.0027384698320809,-0.0121043945672406,-0.00274197296453583
"F9697",-0.000470815054532673,-0.00286699680938559,0.00205308469419469
"F9698",0.000608839648975689,0.014477876960164,0.00625999382187654
"F9699",-0.00433967060514104,-0.00749836845446766,-0.00523174906964028
"F9700",0.00245022929157953,-0.000781594644961056,0.00374771783852718
"F9701",0.000969617968364299,-0.00267896460576141,0.00341115607767937
"F9702",-0.00868699793848897,0.00749731885690037,0.00548675216606691
"F9703",-0.00806137599153727,0.00986042650458667,0.00620899052152032
"F9704",0.00204115725029909,0.00546593932583548,0.0045801942373925
"F9707",8.89670252148173e-05,0.0152041589962495,0.00203761237642769
"F9708",0.00012941697128602,0.015318715421253,0.00214673572337724
"F9711",0.00920238071550464,-0.00439187184934469,-0.00232287371974998
"F9712",0.00654554579713216,-0.00226389252497812,0.00662828165900304
"F9718",0.00286685798524451,-0.0120118411837218,-2.18158622690137e-05
"F9719",0.0101343232711914,-0.0056909056240411,-0.00167230344714054
"F9720",0.00947491902879522,-0.00634408878039673,0.00510462045169734
"F9721",0.00958799233511087,0.0034059927286695,0.00762262097167777
"F9722",0.0109315423169338,-0.00710214593730214,0.00440807673346304
"F9723",0.0109511901700272,-0.00447358262026627,0.00468184940640412
"F9724",0.01260887179422,-0.00320258828250237,0.008260625843249
"F9726",0.0113381749380431,-0.0017120183589802,0.00417796150324602
"F9727",0.011291032794537,-0.00923497821113637,0.00170679687417262
"F9731",0.00687826092507014,0.00524225735679505,0.00507053625439053
"F9732",0.00681185204719306,0.00390761090697794,0.00461779436136271
"F9733",0.00912032121647265,-0.00698566028487636,-0.000310975084232353
"F9734",-0.00235986746309286,-0.0105584521895543,-0.00118250469350042
"F9735",-0.00205410961363416,-0.0103891939798677,-0.000915868222847497
"F9736",0.00428545417476882,-0.00238223089745706,0.00131148648028018
"F9737",0.00286664741603511,0.000895586520688269,-0.00156934967439406
"F9738",0.00798497396639332,0.00398204222862173,0.000301173353849465
"F9739",-0.0020454290016911,0.00736669851183344,0.00349271278822115
"F9740",-0.00166079560994256,0.00700346786204978,0.00381815356074876
"F9741",0.0100631698094291,-0.00261786745916268,0.00808670362608729
"F9742",0.00891574740316813,-0.00974259974409582,-0.000785180676603247
"F9743",0.0102416036060526,-0.00220817178181228,0.00779875258086913
"F9744",0.00503174387289623,-0.000743999024701108,0.00298484534127191
"F9747",-0.00392053682482714,0.00356296861413968,-0.00427160255824006
"F9748",0.00617455186214578,-0.0112010731870754,0.00431238311182556
"F9749",0.0102774169459992,-0.00261422423742548,0.00463872262995155
"F9777",0.000615634934363484,-0.00155468828610523,0.00152156874137493
"F9779",-0.00280199922157885,0.003352728978906,0.000240078632243556
"F9780",-0.0101087028377286,-0.0104998205591786,-0.00348670241946254
"F9782",-0.00978126280922083,0.00466475874441927,0.00270697315858434
"F9783",-0.00476623082890579,0.0106753352697132,-0.000368661868334304
"F9784",-0.00679723652961245,0.00624019704550548,-0.000249325192575543
"F9785",-0.00649063951124371,0.00612195998332998,-0.000395410129099505
"F9786",-0.00439853161425195,0.010625219083629,-0.000320685771874418
"F9787",0.00205723981515236,0.00398834282975558,-0.0018731259781064
"F9788",0.00750547763718821,-0.000755447987927682,-0.00246127645942982
"F9789",0.00297442226027179,0.0108564157613279,0.00782078477576338
"F9790",-0.000283853471477732,-0.00953324308635875,0.00154901988160375
"F9791",-0.00475245065833411,0.00521452350617772,-0.000726551560311309
"F9793",-0.00228038881163878,-0.00221170328571603,0.00207591952524422
"F9795",-0.00250891460171751,-0.00634586803400483,0.0015921103931915
"F9796",-0.00546407722658317,0.00403683700514285,0.00113801073902385
"F9798",0.00473909126741845,0.00542959902702016,0.00388078242312701
"F9800",0.00106359396924372,0.0106265988983188,0.00200425250898057
"F9801",5.58700024660925e-05,0.0119505256151253,0.0016470002024902
"F9803",0.00214199852788754,-0.00600758680975874,-0.003830655921771
"F9804",0.00545185755492321,-0.0127337047414216,0.00675972735747593
"F9805",0.00803729164406369,-0.0114854682441401,0.00249650156306224
"F9806",0.00485244795723389,-0.0133368506936385,0.00736939880274544
"F9807",0.0120711885240298,-0.00241510132279426,-0.000601136302730424
"F9809",0.00271370542909066,-0.00832268432321303,0.00518507074331425
"F9810",0.00970096692165686,-0.00447440024979842,0.00162966221412065
"F9811",-0.01206445282482,-0.00226885154239784,0.00903239500805911
"F9812",0.000239023302640834,0.00714921857956824,0.0109487034477811
"F9813",-0.00156708499738258,0.00947139198552586,0.00707261196119689
"F9814",0.0121180793874603,-0.00382091813572396,0.00483367635138974
"F9815",0.00953958278594928,-0.00896615017745964,0.00317776382410279
"F9816",-0.00885701807310451,0.0100416248126386,0.0103531295455316
"F9818",0.00363521180554224,-0.00680448270158123,0.00228079720001731
"F9819",0.00298187721709627,-0.000254562942381112,-0.00191781086266556
"F9820",0.0100395778182433,-0.0121087657298612,-0.00221987035369449
"F9821",0.0106077877576015,-0.00351459482315484,0.00649078630000424
"F9823",0.0042718154147993,-0.00802037271905237,0.0013487684781703
"F9824",0.0133635368828235,0.000252607667300004,0.00835149964401918
"F9825",-0.00729549446546574,-0.00204319651693201,-0.00486901322816253
"F9826",0.000172445260329941,-0.00278398438596598,0.00352501335985673
"F9827",-0.000883112336689613,0.0108028117801473,0.00402589875966072
"F9828",-0.000789116853801233,0.00263819338411396,-0.00512896557446489
"F9829",-0.00102246817443968,0.0108246942426473,0.00404450718031991
"F9830",-0.00769083637002876,0.00209080097267178,-0.00146874199616972
"F9831",0.00881449724777075,-0.00485327293420855,-0.00451344088848069
"F9836",0.00770120470674155,0.00726251236766185,-0.000553721585141484
"F9854",-0.00131078111317924,-0.000400259555893772,0.00101149082425699
"F9855",-0.00694995813116091,0.00584428693767864,0.000280600842937395
"F9856",-0.00574627215672285,-0.00807291253843312,0.00129451163103278
"F9857",-0.00430613025426224,0.0135446199170972,0.0103922896101999
"F9858",-0.000457795220864361,-0.00399899146783376,0.00153255199781217
"F9859",-0.00149913042171024,-0.00385086390398223,0.0038119024239342
"F9860",0.00048161354362641,0.00688861723943689,0.0021026715467394
"F9863",0.00383424723609337,-0.00563366009941461,-0.00121829041140969
"F9865",0.00115617338710305,0.00503104700021463,0.00499508384085128
"F9866",-0.00219202120869883,0.0018948965265236,-0.00131757491275359
"F9867",0.00190918762852422,0.00107325308401243,0.00048075185442943
"F9868",0.000800559557365885,-0.00915103810817948,0.0045180256664915
"F9869",0.00176226571309655,-0.00497174481238644,-0.00203256553159956
"F9870",0.006894154613141,0.00558253557741698,0.0037227619647392
"F9871",0.00665672607804458,0.00581875909230002,0.00380191954811961
"F9872",0.00980370584111606,-0.00456029911018173,0.0043520426161862
"F9881",-0.00135536622398455,0.00647474022510322,0.00477459889464359
"F9882",-0.0108215193955812,-0.00208561029904447,0.00242022998604372
"F9883",0.0124305594166561,-0.00414398598872446,0.0016137213561248
"F9884",0.011525908623828,-0.00327478905053124,0.0043857155542859
"F9885",0.00761905658609647,-0.00383253389303146,0.00568178921915959
"F9887",0.0107717003825467,-0.00174847818363298,0.00777603161019343
"F9888",0.00979573541783332,-0.0024991694500896,0.00349613263220302
"F9889",0.0125981559530881,-0.00528479173173555,0.00155862833018151
"F9890",-0.00754007033307823,-0.0020212789189764,0.00809479067583451
"F9892",-0.0095458669979319,-0.00110393226039026,-0.00201538473571711
"F9893",-0.00189848131588613,0.00696618944855116,0.00404501435161022
"F9894",-1.48704042094268e-06,0.00355677953655661,0.00491349507014845
"F9895",-0.00165293956941762,0.000353969289665958,0.00254970734584847
"F9896",0.00979835425919718,0.0095769678814491,0.00366005048967096
"F9897",-0.00169865850902837,0.000331698434132313,0.00259642520013266
"F9899",0.00273784079083639,0.00591105572863358,0.00386082625713073
"F9932",-0.00793166912805294,-0.00346490517280339,-0.0029015499333326
"F9933",-0.00827015471693316,-0.00644443501170065,-0.00197829911829252
"F9943",-0.00843700178090287,-0.005308320969112,-0.00688367868015103
"F9944",-0.00649808759861677,0.0111266754422105,0.00627973840540535
"F9945",-0.00881404433066237,0.0101325791164835,0.00630606062429714
"F9948",-0.00428169936458421,-0.00351940508883261,0.000657594444157224
"F9951",0.0019307970238711,-0.00384025883600901,0.00083825598030221
"F9952",0.00212105998287636,-0.00472305292002972,0.00166508328291065
"F9953",-0.000562272625926781,0.0136400242911419,0.00242962863029016
"F9959",-0.00216431948437998,-0.00363016579681794,-0.0002816816396043
"F9961",0.00275882923437685,-0.00346739101992366,-0.00154308728084857
"F9962",0.00384228279871023,-0.00195071521525302,0.00080989208980409
"F9964",0.000579359295626828,-0.00503809727037134,0.00105299458372699
"F9965",0.00761427925452102,-0.00336004159153886,0.00149060758563214
"F9967",0.00144619255285163,-0.00769132276788996,-0.00700530190880663
"F9970",-0.000451319101976248,-0.00550782740139048,0.00092221675215689
"F9971",0.000985327331895957,0.00315461230250131,0.00137899752561242
"F9975",0.00775537841466964,-0.0100347238933268,-0.00555127503339655
"F9976",0.0094074935149146,-0.00560784565767332,0.00165232250330372
"F9979",0.0103348824366681,-0.00704899097118797,0.00364723115778153
"F9980",0.00956885090526419,-0.0098381229346169,-0.00131686622019604
"F9981",0.00916243107844678,-0.00782251537518555,0.00372330786200282
"F9982",0.00964263152626973,-0.00502049859126752,0.00211595078364292
"F9983",0.0124518081376666,-0.00473815979395539,0.0042295601999256
"F9984",0.0124461631497563,-0.00314652917635909,-0.00573028386615877
"F9985",0.0122333147657389,-0.00522066591435718,0.00151806628722895
"F9986",0.0036506275060778,-0.000355414441841671,-0.00491387573225112
"F9988",-0.00959405225179303,-0.000936968643622535,-0.00659516630028849
"F9989",0.0020223500185335,-0.00506020505435957,0.00138742283814424
"F9990",0.00506679258751124,0.0134522347431697,-0.00186107438096005
"F9991",0.00862065327710613,0.000936706925043391,0.00777771580807566
"F9992",-0.00926909611484398,-0.00151524001810569,0.00564311927192598
"F9993",0.0100245898616826,0.00396798585274652,-0.000463554745659155
"F9994",0.0045804050811147,-0.00699336485606914,0.00393696995610022
"F9995",0.0115039102847118,-0.000636923267633948,0.00891448279467465
"F10001",0.00558705400259577,-0.00212143785801414,0.00181378214557901
"F10003",0.00517010726359079,8.30753525204125e-05,0.00250916122724012
"F10004",0.012002095867364,-0.00492173658190134,0.00719105992087091
"F10008",0.012668417760022,-0.00529032065459437,0.004677304948286
"F10009",0.0117978634916185,-0.000979208945702182,0.0096545677449893
"F10011",0.0077082958535026,-0.00143873265270075,-0.00188448155548874
"F10035",-0.0109008252120156,0.00293507864748684,-0.000249619465397021
"F10036",-0.00380949240241016,0.0039855109524528,0.00509127016759328
"F10037",-0.00929208193101805,0.00598858838340612,0.00418034210218224
"F10038",-0.00804825264745716,0.00266310571757308,-0.00328426942860012
"F10039",-0.00439961269073499,-0.0071279668854908,-0.00568622144073687
"F10040",0.00205379035730433,-0.00724314334854127,0.000650452866882749
"F10041",-0.00156966345025518,0.00181523935434884,-0.00075913278479181
"F10042",0.000786231587773311,-0.00446262188081957,-0.0010127608053859
"F10043",-0.00039141298078758,-0.00697394223649905,0.00245182711796807
"F10044",0.00161615517532618,-0.0067757497364376,0.00171679225090385
"F10045",-0.00267115361762227,0.00434670912089444,0.00927920333536741
"F10048",-0.00053303311092574,0.0148480348079277,0.00220196134770562
"F10049",-0.000320140870218863,0.0158578989441732,0.00175067336797578
"F10050",0.00102029627554924,-0.00241176000595595,0.000458074701753143
"F10051",-8.03948803281803e-05,0.0142284930503488,0.00271335373248799
"F10052",0.00637451582279761,-0.00167735280741922,0.00213480063742182
"F10053",0.00536037060962773,-0.00582722285057988,-0.000768017241248755
"F10054",0.00287367065939945,-0.0042030211468273,0.000772036902102215
"F10055",-0.00114741714032473,0.00411101061659717,0.00263290327678167
"F10056",0.00704543120225297,0.00821127290081837,0.0106686671162157
"F10057",0.0113535696959755,-0.00160968396874907,0.00697511126459928
"F10058",0.00468492935978672,0.00536331668130764,0.00357101636766961
"F10059",0.00696604898835235,0.00510822178450791,0.00348162767165879
"F10060",0.00524639660031497,-0.00253279487312765,0.00403993142001337
"F10061",0.0104353477461804,-0.00617734194897693,0.00471577872653468
"F10062",0.0110295875032207,-0.00777311599853674,0.00356345161585599
"F10064",0.00512617695585019,0.00396012958324485,0.00335666655163947
"F10065",0.0113941402912567,-0.0106767680835199,-0.00180297595658146
"F10067",0.0136301748926638,-0.00117307811482698,0.00762302899329238
"F10068",0.0138378772163751,-0.00185425905933161,0.00726031279600585
"F10069",0.0134736284226462,-0.00467270234001894,0.00429839677287089
"F10070",0.0116542353950171,0.00924418538074773,0.00737302074535869
"F10081",0.00273739550729164,-0.0016294654348218,0.000871464494061807
"F10084",0.0025785117581963,-0.00311210600851416,0.000788086359367192
"F10085",0.00479340866255952,0.00132930470025422,0.00637916071518168
"F10086",0.00289521978535779,-0.00301814990096286,-0.000691009764039563
"F10090",-0.0101461439948354,0.00061863170934123,-0.00366153015703114
"F10091",-0.0113847443279234,0.000677245150646944,-0.00812648515153665
"F10093",0.00289822790242582,-0.00431424049990953,0.00211759490826222
"F10094",-0.0014768195293366,0.0112720149801388,0.00538725939126764
"F10119",-0.000971020277429521,0.012424863656186,-0.000422622487390044
"F10123",-0.00661543194623953,-0.00259570166048965,-0.000479161338249087
"F10125",-0.00583381405226046,-0.010910749986514,-0.00222144797842164
"F10127",-0.00377330931943788,-0.00593742758432522,-0.0124922688884086
"F10128",-0.00979696887529185,-0.0107139936304215,1.21951280893847e-05
"F10129",-0.000425228109522477,-0.00319260353968489,0.00301908467281323
"F10130",-0.00976656703461315,-0.0116515192924236,-0.00107079518253991
"F10131",0.00317196801314819,-0.0111606480791713,-0.00142699078390717
"F10133",0.00167700267452651,-0.00617916003548351,0.00246525859298477
"F10135",0.00217422115069924,-0.00443560700720053,0.000253709700239991
"F10136",-0.00493803037719788,-0.00299771893027655,0.00419115939226838
"F10140",-7.71201514424759e-05,-0.000127442439251526,-0.000973015743748821
"F10141",-0.011000359506939,-0.00121557356418951,-0.00635916731017288
"F10142",0.000670335496355818,-0.00175797010315856,0.00114727008241891
"F10143",0.00447131449881813,0.00346502256922086,0.00388876981336618
"F10144",-0.0098693317624879,-0.00143964372628573,0.00578728987852688
"F10145",0.00265264540994993,-0.00745285366495917,-0.000540977498707674
"F10146",0.000810461019082241,-0.00720213059189153,0.00117288010089544
"F10147",0.00274825662183107,-0.00744815786351833,0.00450245548283127
"F10148",0.00464988477576884,-0.0109759206016924,0.00375257253819785
"F10150",-0.000949853948211016,0.0185895936359315,0.00542573708861016
"F10151",0.0117522888475001,-0.000146453523125572,0.0100252903519304
"F10153",0.0125686341662931,0.00517646534223149,0.00875572773161041
"F10154",0.00854483190964681,0.00252646836953084,0.000763876466839545
"F10155",0.00397043627725891,-0.0102654995381516,-0.00605704052702473
"F10156",0.00696403325709001,-0.00473205123384075,0.00446808592903405
"F10157",0.00778865670690293,0.00155639909256203,0.00851005870449923
"F10161",-0.010864043749374,-0.000953203665998899,0.00226453211608095
"F10162",-0.00639070724315678,0.000231244915408401,-0.00304894204958175
"F10163",-0.00641176589488219,-5.82929084368649e-05,-0.00478003053209108
"F10164",-0.00129463822036266,-0.00347802674246692,0.00294405471623138
"F10165",0.0081011226950921,-0.00308525363926578,0.00321557776858178
"F10166",0.00587590995747871,-0.00428439378648644,0.00561160366214526
"F10167",0.00737786499199366,-0.00294798821964819,0.00184656884072699
"F10168",-0.00650556018224844,0.0028709174106283,0.00647806104886688
"F10171",0.0119685295841311,0.00529705220949932,0.003156713557484
"F10172",0.0118091140880247,-0.00764506594095592,0.00256599704714109
"F10173",0.0117771997213834,-0.00767189325253955,0.0027544120184292
"F10174",-0.0022778251591978,-0.000313913509836936,0.00459370264366644
"F10175",0.0034475316200474,0.0120723848896986,0.00201777061551764
"F10176",0.00789858872211814,0.000947970935201334,-0.00108085695783557
"F10177",-0.0010121851884732,0.0169420920572342,0.00487782211805973
"F10178",-0.000431002873331198,0.011704418220766,-0.00190382908712846
"F10179",0.00905981516169435,-0.00583486044379229,-0.00762760522262596
"F10180",0.00490260060954964,0.00600050650305271,-0.00201247075299539
"F10181",0.00522474654203965,0.00181500742683769,-0.00140298528864458
"F10182",0.0103468875256544,-0.00235851320336157,0.00229145096985425
"F10183",0.00899733676131065,-0.00236812659742865,-0.0045984100006453
"F10184",0.00879022460761887,0.00485612441334841,0.00634968655981881
"F10185",-0.0105515731202398,0.00203984563627191,-0.00347515235273999
"F10187",-0.00246078537310652,-0.00573254611741556,-0.0102214095454235
"F10207",0.00315170800304501,-0.0027324679036218,0.00469819567109527
